Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
00:37:30.339,,895,442,28
00:37:30.376,,833,440,97
00:37:30.399,>Walk,,,
00:37:30.413,,752,485,174
00:37:30.450,,711,486,207
00:37:30.487,,705,465,222
00:37:30.524,,802,488,242
00:37:30.561,,894,501,226
00:37:30.598,,871,490,216
00:37:30.635,,795,475,211
00:37:30.672,,1012,499,184
00:37:30.709,,1318,529,124
00:37:30.746,,1177,450,40
00:37:30.783,,1005,434,86
00:37:30.820,,821,482,59
00:37:30.857,,686,436,13
00:37:30.894,,729,387,1
00:37:30.932,,959,480,-19
00:37:30.969,,1065,572,-63
00:37:31.006,,1019,466,-86
00:37:31.043,,969,363,-97
00:37:31.080,,937,455,-26
00:37:31.117,,903,573,-5
00:37:31.154,,853,668,66
00:37:31.191,,767,707,134
00:37:31.228,,668,713,232
00:37:31.265,,509,654,273
00:37:31.302,,401,572,288
00:37:31.339,,392,582,315
00:37:31.376,,463,580,315
00:37:31.413,,636,577,221
00:37:31.450,,702,592,180
00:37:31.487,,676,493,209
00:37:31.524,,844,430,176
00:37:31.561,,959,453,139
00:37:31.598,,992,426,85
00:37:31.635,,1020,467,76
00:37:31.673,,1067,539,68
00:37:31.710,,976,472,60
00:37:31.747,,867,407,97
00:37:31.784,,839,371,190
00:37:31.821,,906,261,211
00:37:31.858,,791,191,-4
00:37:31.895,,673,500,-37
00:37:31.932,,696,772,79
00:37:31.969,,753,783,-11
00:37:32.006,,772,701,-141
00:37:32.043,,830,542,-191
00:37:32.080,,803,609,-175
00:37:32.117,,904,649,-153
00:37:32.154,,1127,518,-171
00:37:32.191,,1236,489,-174
00:37:32.228,,1152,549,-103
00:37:32.265,,838,459,-80
00:37:32.302,,721,424,-99
00:37:32.340,,891,455,-143
00:37:32.377,,999,432,-173
00:37:32.414,,920,426,-152
00:37:32.451,,819,406,-228
00:37:32.488,,818,545,-286
00:37:32.525,,831,588,-290
00:37:32.562,,789,464,-298
00:37:32.599,,730,419,-294
00:37:32.636,,694,448,-312
00:37:32.673,,639,416,-331
00:37:32.710,,578,449,-280
00:37:32.747,,621,530,-220
00:37:32.784,,911,647,-258
00:37:32.821,,919,733,-313
00:37:32.858,,643,638,-38
00:37:32.895,,772,557,116
00:37:32.932,,967,444,11
00:37:32.969,,981,219,40
00:37:33.006,,977,260,185
00:37:33.043,,1016,447,169
00:37:33.081,,924,494,92
00:37:33.118,,812,461,81
