Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
02:49:08.656,,-703,798,180
02:49:08.693,,-663,844,202
02:49:08.717,>Walk,,,
02:49:08.730,,-724,789,192
02:49:08.767,,-884,842,75
02:49:08.804,,-898,1022,44
02:49:08.841,,-742,963,141
02:49:08.878,,-763,867,109
02:49:08.915,,-707,838,61
02:49:08.953,,-658,727,53
02:49:08.990,,-616,573,43
02:49:09.027,,-581,517,72
02:49:09.064,,-564,471,108
02:49:09.101,,-621,412,61
02:49:09.138,,-662,459,118
02:49:09.175,,-685,500,218
02:49:09.212,,-780,516,226
02:49:09.336,,-926,779,246
02:49:09.336,,-926,779,246
02:49:09.337,,-926,779,246
02:49:09.360,,-886,887,249
02:49:09.397,,-736,907,293
02:49:09.434,,-569,826,281
02:49:09.471,,-524,788,231
02:49:09.508,,-504,793,224
02:49:09.545,,-527,712,251
02:49:09.583,,-588,573,278
02:49:09.620,,-613,526,293
02:49:09.657,,-643,491,284
02:49:09.694,,-651,444,268
02:49:09.731,,-687,411,313
02:49:09.768,,-726,460,362
02:49:09.805,,-760,485,392
02:49:09.842,,-818,588,388
02:49:09.879,,-787,674,395
02:49:09.916,,-863,652,430
02:49:10.003,,-1034,702,307
02:49:10.003,,-1034,702,307
02:49:10.027,,-837,651,253
02:49:10.064,,-776,516,193
02:49:10.101,,-823,630,125
02:49:10.138,,-685,721,224
02:49:10.175,,-586,631,274
02:49:10.213,,-577,460,287
02:49:10.250,,-597,453,294
02:49:10.287,,-631,459,267
02:49:10.324,,-676,429,239
02:49:10.361,,-688,459,288
02:49:10.398,,-769,510,299
02:49:10.435,,-876,541,314
02:49:10.472,,-904,607,381
02:49:10.509,,-1037,697,400
02:49:10.546,,-947,817,398
02:49:10.583,,-811,853,363
02:49:10.620,,-617,762,332
02:49:10.711,,-493,654,241
02:49:10.712,,-493,654,241
02:49:10.731,,-540,609,221
02:49:10.768,,-654,541,248
02:49:10.805,,-753,526,294
02:49:10.843,,-771,437,275
02:49:10.880,,-767,448,260
02:49:10.917,,-730,463,280
02:49:10.954,,-699,449,321
02:49:10.991,,-687,415,338
02:49:11.028,,-769,480,307
02:49:11.065,,-823,585,254
02:49:11.102,,-777,659,256
02:49:11.139,,-873,665,281
02:49:11.176,,-1056,666,274
02:49:11.213,,-1080,738,166
02:49:11.250,,-858,566,88
02:49:11.287,,-868,532,-6
02:49:11.324,,-825,641,-58
02:49:11.411,,-743,598,-11
02:49:11.411,,-743,598,-11
02:49:11.435,,-712,576,35
02:49:11.473,,-710,552,140
02:49:11.510,,-738,520,138
02:49:11.547,,-749,486,139
02:49:11.584,,-773,464,186
02:49:11.621,,-826,429,174
02:49:11.658,,-954,468,126
02:49:11.695,,-944,614,144
02:49:11.732,,-881,680,173
02:49:11.769,,-801,719,194
02:49:11.806,,-753,781,203
02:49:11.843,,-642,758,210
02:49:11.880,,-593,694,221
02:49:11.917,,-629,624,171
02:49:11.954,,-730,567,137
02:49:11.991,,-737,604,155
02:49:12.028,,-733,563,200
02:49:12.118,,-706,499,200
02:49:12.118,,-706,499,200
02:49:12.140,,-724,457,153
02:49:12.177,,-738,515,98
02:49:12.214,,-704,565,144
02:49:12.251,,-708,605,161
02:49:12.288,,-775,697,121
02:49:12.325,,-821,811,118
02:49:12.362,,-854,822,203
02:49:12.399,,-932,766,170
02:49:12.436,,-976,777,24
02:49:12.473,,-820,691,-22
02:49:12.510,,-800,638,-56
02:49:12.547,,-758,742,-113
02:49:12.584,,-627,797,-65
02:49:12.621,,-518,751,9
02:49:12.658,,-521,615,59
02:49:12.695,,-557,571,83
02:49:12.732,,-609,583,99
02:49:12.822,,-680,635,151
02:49:12.823,,-680,635,151
02:49:12.844,,-705,661,214
02:49:12.881,,-738,644,220
02:49:12.918,,-770,657,168
02:49:12.955,,-781,770,139
02:49:12.992,,-733,1004,221
02:49:13.029,,-690,1001,294
02:49:13.066,,-714,1048,189
02:49:13.103,,-547,943,173
02:49:13.140,,-513,745,197
02:49:13.177,,-547,621,64
02:49:13.214,,-575,561,14
02:49:13.251,,-641,580,65
02:49:13.288,,-669,561,104
02:49:13.325,,-659,549,183
02:49:13.362,,-659,570,217
02:49:13.399,,-662,559,174
02:49:13.437,,-645,599,164
02:49:13.523,,-612,727,181
02:49:13.524,,-612,727,181
02:49:13.548,,-578,732,121
02:49:13.585,,-601,742,90
02:49:13.622,,-644,749,90
02:49:13.659,,-750,795,100
02:49:13.696,,-853,866,141
02:49:13.733,,-968,1019,188
02:49:13.770,,-889,1141,246
02:49:13.807,,-728,850,220
02:49:13.844,,-700,665,91
02:49:13.881,,-730,694,9
02:49:13.918,,-715,740,-36
02:49:13.955,,-633,743,-96
02:49:13.992,,-542,749,-95
02:49:14.029,,-501,607,-18
02:49:14.066,,-504,583,13
02:49:14.103,,-521,629,51
02:49:14.141,,-510,632,119
02:49:14.232,,-639,850,278
02:49:14.232,,-639,850,278
02:49:14.252,,-639,850,278
02:49:14.289,,-701,904,280
02:49:14.326,,-743,969,231
02:49:14.363,,-699,1102,228
02:49:14.400,,-519,1102,284
02:49:14.437,,-425,816,299
02:49:14.474,,-438,729,220
02:49:14.511,,-491,723,107
02:49:14.548,,-533,731,67
02:49:14.585,,-560,712,118
02:49:14.622,,-572,687,194
02:49:14.659,,-614,621,192
02:49:14.696,,-651,572,184
02:49:14.733,,-662,595,212
02:49:14.770,,-649,652,224
02:49:14.808,,-642,765,175
02:49:14.845,,-601,933,142
02:49:14.882,,-578,944,141
02:49:14.919,,-688,1016,103
02:49:14.956,,-701,1189,87
02:49:14.993,,-540,939,127
02:49:15.030,,-560,746,122
02:49:15.067,,-606,904,144
02:49:15.104,,-519,882,134
02:49:15.141,,-456,722,111
02:49:15.178,,-464,626,104
02:49:15.215,,-485,538,122
02:49:15.252,,-548,515,107
02:49:15.289,,-612,549,108
02:49:15.326,,-641,591,122
02:49:15.363,,-670,658,127
02:49:15.400,,-716,779,146
02:49:15.438,,-729,891,200
02:49:15.475,,-720,937,238
02:49:15.512,,-663,1137,214
02:49:15.549,,-536,1296,212
02:49:15.586,,-350,1112,250
02:49:15.623,,-307,926,209
02:49:15.660,,-369,910,157
02:49:15.697,,-420,756,150
02:49:15.734,,-491,740,165
02:49:15.771,,-532,732,214
02:49:15.808,,-552,622,255
02:49:15.845,,-545,562,261
02:49:15.882,,-556,550,286
02:49:15.919,,-581,499,320
02:49:15.956,,-610,550,330
02:49:15.993,,-708,687,329
02:49:16.030,,-710,751,320
02:49:16.068,,-789,772,295
02:49:16.105,,-948,789,242
02:49:16.142,,-971,805,161
02:49:16.179,,-793,759,159
02:49:16.216,,-765,683,105
02:49:16.253,,-768,619,65
02:49:16.290,,-706,609,98
02:49:16.327,,-650,576,122
02:49:16.364,,-651,518,143
02:49:16.401,,-647,456,164
02:49:16.438,,-680,397,168
02:49:16.475,,-719,390,172
02:49:16.512,,-749,446,166
02:49:16.549,,-877,584,142
02:49:16.586,,-863,685,208
02:49:16.623,,-900,644,288
02:49:16.661,,-1012,743,284
02:49:16.698,,-852,1043,350
02:49:16.735,,-609,953,353
02:49:16.772,,-590,755,250
02:49:16.809,,-576,692,247
02:49:16.846,,-645,603,237
02:49:16.883,,-716,578,266
02:49:16.920,,-662,559,330
02:49:16.957,,-652,416,321
02:49:16.994,,-654,435,340
02:49:17.031,,-638,400,405
02:49:17.068,,-667,329,380
02:49:17.105,,-708,533,398
02:49:17.142,,-737,752,443
02:49:17.179,,-722,671,445
02:49:17.216,,-749,618,474
02:49:17.253,,-842,642,502
02:49:17.291,,-914,697,464
02:49:17.328,,-897,716,361
02:49:17.365,,-822,619,294
02:49:17.402,,-778,476,256
02:49:17.439,,-810,401,156
02:49:17.476,,-789,426,128
02:49:17.513,,-783,500,115
02:49:17.550,,-756,495,151
02:49:17.587,,-776,478,193
02:49:17.624,,-766,375,233
02:49:17.661,,-754,419,273
02:49:17.698,,-731,484,321
02:49:17.735,,-734,526,341
02:49:17.772,,-735,505,365
02:49:17.809,,-723,521,383
02:49:17.846,,-737,532,387
02:49:17.883,,-744,571,381
02:49:17.921,,-756,659,402
02:49:17.958,,-745,705,441
02:49:17.995,,-722,708,465
02:49:18.032,,-730,684,415
02:49:18.069,,-796,763,295
02:49:18.106,,-827,932,267
02:49:18.143,,-772,904,270
02:49:18.180,,-672,798,225
02:49:18.217,,-556,711,193
02:49:18.254,,-495,671,183
02:49:18.291,,-494,672,193
02:49:18.328,,-550,681,205
02:49:18.365,,-573,689,256
02:49:18.402,,-603,660,292
02:49:18.439,,-611,640,303
02:49:18.476,,-605,616,316
02:49:18.513,,-628,591,306
02:49:18.550,,-653,575,283
02:49:18.588,,-706,591,252
02:49:18.625,,-782,684,230
02:49:18.662,,-777,703,221
02:49:18.699,,-822,665,242
02:49:18.736,,-834,757,264
02:49:18.773,,-854,576,174
02:49:18.810,,-952,606,72
02:49:18.847,,-899,643,27
02:49:18.884,,-810,610,109
02:49:18.921,,-748,578,172
02:49:18.958,,-717,513,202
02:49:18.995,,-713,446,176
02:49:19.032,,-706,409,150
02:49:19.069,,-722,392,139
02:49:19.106,,-755,380,118
02:49:19.143,,-775,398,121
02:49:19.180,,-829,454,140
02:49:19.218,,-875,506,164
02:49:19.255,,-898,514,173
02:49:19.292,,-873,537,175
02:49:19.329,,-855,592,178
02:49:19.366,,-854,652,178
02:49:19.403,,-892,775,161
02:49:19.440,,-881,787,148
02:49:19.477,,-933,924,134
02:49:19.514,,-807,1065,183
02:49:19.551,,-583,982,253
02:49:19.588,,-454,901,192
02:49:19.625,,-368,927,165
02:49:19.662,,-302,897,202
02:49:19.699,,-350,770,198
02:49:19.736,,-435,784,235
02:49:19.773,,-471,748,305
02:49:19.810,,-474,731,334
02:49:19.848,,-451,638,363
02:49:19.885,,-453,504,342
02:49:19.922,,-507,433,281
02:49:19.959,,-560,451,287
02:49:19.996,,-608,593,295
02:49:20.033,,-695,757,288
02:49:20.070,,-755,911,287
02:49:20.107,,-875,1068,310
02:49:20.144,,-903,1097,279
02:49:20.181,,-805,908,199
02:49:20.218,,-715,794,197
02:49:20.255,,-747,744,182
02:49:20.292,,-737,574,77
02:49:20.329,,-667,605,104
02:49:20.366,,-632,535,144
02:49:20.403,,-626,418,145
02:49:20.440,,-622,363,165
02:49:20.478,,-637,340,174
02:49:20.515,,-644,380,182
02:49:20.552,,-626,461,230
02:49:20.589,,-678,517,255
02:49:20.626,,-767,603,296
02:49:20.663,,-806,781,366
02:49:20.700,,-888,825,377
02:49:20.737,,-967,913,329
02:49:20.774,,-844,1092,314
02:49:20.811,,-560,1036,338
02:49:20.848,,-357,843,358
02:49:20.885,,-414,864,307
02:49:20.922,,-425,775,298
02:49:20.959,,-468,704,329
02:49:20.996,,-540,647,326
02:49:21.033,,-549,599,322
02:49:21.070,,-548,519,304
02:49:21.108,,-572,513,284
02:49:21.145,,-567,479,303
02:49:21.182,,-598,413,302
02:49:21.219,,-617,455,310
02:49:21.256,,-680,647,316
02:49:21.293,,-693,810,328
02:49:21.330,,-781,754,318
02:49:21.367,,-976,930,276
02:49:21.404,,-997,944,190
02:49:21.441,,-871,809,137
02:49:21.478,,-804,662,114
02:49:21.515,,-835,677,44
02:49:21.552,,-746,663,4
02:49:21.589,,-636,630,61
02:49:21.626,,-595,548,124
02:49:21.663,,-596,486,190
02:49:21.701,,-623,443,214
02:49:21.738,,-663,370,177
02:49:21.775,,-695,368,161
02:49:21.812,,-710,436,172
02:49:21.849,,-747,487,194
02:49:21.886,,-840,620,195
02:49:21.923,,-926,804,197
02:49:21.960,,-903,849,276
02:49:21.997,,-974,929,218
02:49:22.034,,-926,1076,158
02:49:22.071,,-651,1042,226
02:49:22.108,,-467,764,230
02:49:22.145,,-499,748,146
02:49:22.182,,-507,706,138
02:49:22.219,,-576,669,149
02:49:22.256,,-629,649,190
02:49:22.293,,-620,587,225
02:49:22.331,,-589,501,250
02:49:22.368,,-572,505,273
02:49:22.405,,-564,503,295
02:49:22.442,,-576,536,316
02:49:22.479,,-602,580,338
02:49:22.516,,-640,626,347
02:49:22.553,,-704,751,328
02:49:22.590,,-707,734,327
02:49:22.627,,-863,739,292
02:49:22.664,,-1057,904,219
02:49:22.701,,-930,979,165
02:49:22.738,,-702,802,175
02:49:22.775,,-709,646,103
02:49:22.812,,-752,634,19
02:49:22.849,,-695,607,22
02:49:22.887,,-684,597,45
02:49:22.924,,-658,553,97
02:49:22.961,,-632,494,159
02:49:22.998,,-634,421,154
02:49:23.035,,-650,414,151
02:49:23.072,,-671,455,164
02:49:23.109,,-682,501,181
02:49:23.146,,-759,564,166
02:49:23.183,,-831,748,178
02:49:23.220,,-797,859,301
02:49:23.257,,-884,826,351
02:49:23.294,,-926,1075,240
02:49:23.331,,-714,1213,280
02:49:23.368,,-409,1003,354
02:49:23.405,,-271,737,303
02:49:23.442,,-317,743,188
02:49:23.479,,-387,762,197
02:49:23.517,,-470,737,190
02:49:23.554,,-512,672,217
02:49:23.591,,-499,637,258
02:49:23.628,,-486,611,282
02:49:23.665,,-469,583,277
02:49:23.702,,-463,587,279
02:49:23.739,,-479,631,279
02:49:23.776,,-499,664,264
02:49:23.813,,-554,742,214
02:49:23.850,,-566,857,199
02:49:23.887,,-574,878,185
02:49:23.924,,-690,1008,130
02:49:23.961,,-745,1144,55
02:49:23.998,,-683,1158,69
02:49:24.035,,-582,900,109
02:49:24.072,,-648,870,40
02:49:24.109,,-622,930,21
02:49:24.147,,-544,894,23
02:49:24.184,,-483,785,50
02:49:24.221,,-451,643,63
02:49:24.258,,-439,565,68
02:49:24.295,,-439,536,70
02:49:24.332,,-456,577,65
02:49:24.369,,-474,638,89
02:49:24.406,,-551,734,107
02:49:24.443,,-629,1018,122
02:49:24.480,,-595,1076,226
02:49:24.517,,-605,1049,278
02:49:24.554,,-590,1231,204
02:49:24.591,,-369,1296,280
02:49:24.628,,-75,1101,356
02:49:24.665,,-114,961,254
02:49:24.702,,-186,817,186
02:49:24.739,,-246,779,236
02:49:24.777,,-303,824,269
02:49:24.814,,-314,762,255
02:49:24.851,,-312,666,255
02:49:24.888,,-329,604,270
02:49:24.925,,-360,570,266
02:49:24.962,,-406,652,280
02:49:24.999,,-453,863,298
02:49:25.036,,-457,1000,323
02:49:25.073,,-454,1057,336
02:49:25.110,,-510,1126,313
02:49:25.147,,-510,1111,258
02:49:25.184,,-456,957,202
02:49:25.221,,-432,739,150
02:49:25.258,,-483,643,111
02:49:25.295,,-518,757,92
02:49:25.332,,-474,883,57
02:49:25.369,,-458,922,45
02:49:25.406,,-454,847,63
02:49:25.443,,-522,696,50
02:49:25.481,,-558,631,73
02:49:25.518,,-557,641,120
02:49:25.555,,-586,690,89
02:49:25.592,,-588,793,116
02:49:25.629,,-585,861,143
02:49:25.666,,-609,877,143
02:49:25.703,,-602,916,164
02:49:25.740,,-567,874,174
02:49:25.777,,-591,827,108
02:49:25.814,,-606,1048,85
02:49:25.851,,-478,1190,134
02:49:25.888,,-299,1047,205
02:49:25.925,,-258,1013,280
02:49:25.962,,-256,905,265
02:49:25.999,,-254,843,234
02:49:26.036,,-316,843,234
02:49:26.073,,-369,808,223
02:49:26.110,,-395,730,217
02:49:26.147,,-396,665,221
02:49:26.185,,-393,628,214
02:49:26.222,,-395,608,217
02:49:26.259,,-406,610,228
02:49:26.296,,-442,645,235
02:49:26.333,,-488,727,236
02:49:26.370,,-497,832,217
02:49:26.407,,-502,854,183
02:49:26.444,,-564,995,171
02:49:26.481,,-644,1202,121
02:49:26.518,,-612,1319,67
02:49:26.555,,-484,1246,134
02:49:26.592,,-480,1048,104
02:49:26.629,,-455,996,50
02:49:26.666,,-407,939,22
02:49:26.703,,-362,816,29
02:49:26.740,,-334,682,44
02:49:26.777,,-339,616,64
02:49:26.814,,-357,624,117
02:49:26.852,,-399,628,118
02:49:26.889,,-470,680,101
02:49:26.926,,-545,778,101
02:49:26.963,,-634,915,106
02:49:27.000,,-663,1054,151
02:49:27.037,,-688,970,179
02:49:27.074,,-738,972,128
02:49:27.111,,-684,1147,118
02:49:27.148,,-505,1296,175
02:49:27.185,,-374,958,241
02:49:27.222,,-371,900,152
02:49:27.259,,-376,927,82
02:49:27.296,,-394,782,103
02:49:27.333,,-423,710,116
02:49:27.370,,-438,638,138
02:49:27.407,,-446,564,140
02:49:27.444,,-478,513,153
02:49:27.481,,-501,504,179
02:49:27.518,,-529,549,256
02:49:27.556,,-559,600,318
02:49:27.593,,-600,734,327
02:49:27.630,,-634,874,319
02:49:27.667,,-610,887,337
02:49:27.704,,-735,819,260
02:49:27.741,,-907,867,122
02:49:27.778,,-843,945,71
02:49:27.815,,-682,769,107
02:49:27.852,,-760,671,2
02:49:27.889,,-728,702,-50
02:49:27.926,,-603,778,22
02:49:27.963,,-529,702,87
02:49:28.000,,-538,585,147
02:49:28.037,,-542,513,206
02:49:28.074,,-590,454,206
02:49:28.111,,-631,477,140
02:49:28.148,,-677,560,120
02:49:28.185,,-684,638,118
02:49:28.222,,-727,720,113
02:49:28.260,,-746,843,148
02:49:28.297,,-737,871,221
02:49:28.334,,-765,877,223
02:49:28.371,,-788,1144,147
02:49:28.408,,-565,1361,239
02:49:28.445,,-374,1033,253
02:49:28.482,,-381,937,164
02:49:28.519,,-358,921,155
02:49:28.556,,-324,781,167
02:49:28.593,,-356,760,194
02:49:28.630,,-379,713,250
02:49:28.667,,-421,655,296
02:49:28.704,,-452,601,309
02:49:28.741,,-459,589,320
02:49:28.778,,-486,520,322
02:49:28.815,,-525,520,335
02:49:28.852,,-681,619,335
02:49:28.889,,-746,802,334
02:49:28.926,,-751,854,360
02:49:28.964,,-833,891,330
02:49:29.001,,-919,938,275
02:49:29.038,,-912,950,203
02:49:29.075,,-754,842,148
02:49:29.112,,-754,590,12
02:49:29.149,,-788,565,-50
02:49:29.186,,-707,536,-2
02:49:29.223,,-672,465,3
02:49:29.260,,-633,460,73
02:49:29.297,,-620,414,146
02:49:29.334,,-608,376,147
02:49:29.371,,-615,416,164
02:49:29.408,,-650,514,199
02:49:29.445,,-745,664,190
02:49:29.482,,-799,905,241
02:49:29.519,,-790,846,352
02:49:29.556,,-960,808,368
02:49:29.593,,-916,1091,266
02:49:29.631,,-569,1024,304
02:49:29.668,,-409,922,318
02:49:29.705,,-408,917,287
02:49:29.742,,-516,691,232
02:49:29.779,,-602,581,216
02:49:29.816,,-587,582,243
02:49:29.853,,-555,475,218
02:49:29.890,,-530,425,225
02:49:29.927,,-547,468,245
02:49:29.964,,-589,551,273
02:49:30.001,,-671,775,304
02:49:30.038,,-654,895,337
02:49:30.075,,-738,757,376
02:49:30.112,,-995,889,256
02:49:30.149,,-1099,949,103
02:49:30.186,,-861,864,54
02:49:30.223,,-732,654,44
02:49:30.260,,-766,636,-33
02:49:30.297,,-699,656,-54
02:49:30.335,,-657,646,-34
02:49:30.372,,-611,643,8
02:49:30.409,,-577,564,85
02:49:30.446,,-560,481,136
02:49:30.483,,-555,437,148
02:49:30.520,,-595,431,135
02:49:30.557,,-612,505,140
02:49:30.594,,-655,612,131
02:49:30.631,,-788,855,103
02:49:30.668,,-770,1003,148
02:49:30.705,,-791,947,205
02:49:30.742,,-772,1110,89
02:49:30.779,,-470,1224,-54
02:49:30.816,,-260,1126,132
02:49:30.853,,-346,1056,147
02:49:30.890,,-437,1032,119
02:49:30.927,,-486,917,204
02:49:30.964,,-477,832,166
02:49:31.001,,-467,690,84
02:49:31.039,,-462,600,92
02:49:31.076,,-481,569,120
02:49:31.113,,-497,524,147
02:49:31.150,,-539,510,177
02:49:31.187,,-601,531,191
02:49:31.224,,-685,639,172
02:49:31.261,,-723,790,157
02:49:31.298,,-737,788,177
02:49:31.335,,-870,883,156
02:49:31.372,,-933,999,85
02:49:31.409,,-782,969,19
02:49:31.446,,-702,805,-11
02:49:31.483,,-725,800,-51
02:49:31.520,,-693,739,-40
02:49:31.557,,-629,647,-16
02:49:31.594,,-589,610,13
02:49:31.631,,-557,540,53
02:49:31.668,,-562,506,79
02:49:31.706,,-588,496,92
02:49:31.743,,-610,508,135
02:49:31.780,,-654,589,153
02:49:31.817,,-764,730,138
02:49:31.854,,-761,791,165
02:49:31.891,,-780,789,206
02:49:31.928,,-823,860,146
02:49:31.965,,-733,1141,59
02:49:32.002,,-468,1108,136
02:49:32.039,,-344,996,117
02:49:32.076,,-344,977,63
02:49:32.113,,-363,864,71
02:49:32.150,,-410,781,103
02:49:32.187,,-429,701,127
02:49:32.224,,-437,613,123
