Sensors' Acquisition [Hz]: Acc@26.0 
hh:mm:ss.ms, Annotation , AccX [mg], AccY, AccZ
20:25:15.330,,827,430,347
20:25:15.367,,926,302,253
20:25:15.391,>Walk,,,
20:25:15.404,,1043,163,168
20:25:15.441,,1022,247,193
20:25:15.478,,925,320,243
20:25:15.515,,881,352,197
20:25:15.552,,906,397,191
20:25:15.589,,901,393,169
20:25:15.627,,887,415,157
20:25:15.664,,832,496,139
20:25:15.701,,763,583,155
20:25:15.738,,866,592,139
20:25:15.775,,895,539,100
20:25:15.812,,1191,567,34
20:25:15.849,,1424,656,-73
20:25:15.886,,780,590,96
20:25:15.923,,704,517,136
20:25:15.960,,1017,595,-106
20:25:15.997,,1123,614,-94
20:25:16.034,,941,450,17
20:25:16.071,,912,430,75
20:25:16.108,,1012,544,53
20:25:16.145,,1046,550,32
20:25:16.182,,992,605,95
20:25:16.219,,883,557,160
20:25:16.256,,782,488,154
20:25:16.293,,681,432,144
20:25:16.330,,607,341,158
20:25:16.367,,618,332,195
20:25:16.405,,901,363,113
20:25:16.442,,782,343,126
20:25:16.479,,645,370,330
20:25:16.516,,872,368,392
20:25:16.553,,1152,329,251
20:25:16.590,,1162,129,182
20:25:16.627,,1021,94,55
20:25:16.664,,1013,283,127
20:25:16.701,,956,399,97
20:25:16.738,,884,449,113
20:25:16.775,,902,556,206
20:25:16.812,,828,697,395
20:25:16.849,,814,670,447
20:25:16.886,,950,526,323
20:25:16.923,,1033,413,215
20:25:16.960,,1026,356,191
20:25:16.997,,1595,505,-32
20:25:17.034,,890,581,59
20:25:17.071,,566,497,200
20:25:17.108,,648,465,6
20:25:17.146,,1071,536,-326
20:25:17.183,,1196,562,-296
20:25:17.220,,1155,513,-159
20:25:17.257,,1149,435,33
20:25:17.294,,1163,228,130
20:25:17.331,,1107,95,256
20:25:17.368,,938,269,325
20:25:17.405,,760,387,312
20:25:17.442,,648,378,244
20:25:17.479,,567,345,209
20:25:17.516,,586,405,266
20:25:17.553,,577,263,154
20:25:17.590,,835,206,-92
20:25:17.627,,810,386,-52
20:25:17.664,,731,456,152
20:25:17.701,,1120,445,246
20:25:17.738,,1493,463,174
20:25:17.775,,1180,232,128
20:25:17.812,,906,365,271
20:25:17.849,,898,308,288
20:25:17.886,,911,234,250
20:25:17.924,,883,213,290
20:25:17.961,,778,261,355
20:25:17.998,,730,346,385
20:25:18.035,,817,393,325
20:25:18.072,,1001,444,225
20:25:18.109,,1083,431,120
20:25:18.146,,1487,466,77
20:25:18.183,,1283,492,109
20:25:18.220,,804,425,144
20:25:18.257,,692,397,114
20:25:18.294,,921,468,-28
20:25:18.331,,1138,509,-16
20:25:18.368,,1056,501,58
20:25:18.405,,1085,796,-33
20:25:18.442,,1232,508,-103
20:25:18.479,,1167,191,48
20:25:18.516,,967,107,210
20:25:18.553,,743,83,306
20:25:18.590,,626,97,297
20:25:18.627,,592,91,305
20:25:18.664,,663,72,343
20:25:18.701,,836,76,249
20:25:18.738,,969,158,175
20:25:18.775,,791,215,372
20:25:18.812,,881,229,306
20:25:18.849,,1219,271,166
20:25:18.887,,1262,266,107
20:25:18.924,,1127,185,20
20:25:18.961,,1096,267,115
20:25:18.998,,1012,376,142
20:25:19.035,,892,426,152
20:25:19.072,,859,460,153
20:25:19.109,,840,540,150
20:25:19.146,,810,540,187
20:25:19.183,,811,451,215
20:25:19.220,,951,397,167
20:25:19.257,,1108,433,106
20:25:19.294,,1602,568,14
20:25:19.331,,903,494,59
20:25:19.368,,640,354,129
20:25:19.405,,940,363,-35
20:25:19.442,,1235,520,-129
20:25:19.479,,1057,383,-38
20:25:19.516,,903,311,-5
20:25:19.553,,917,360,4
20:25:19.590,,958,377,-8
20:25:19.627,,990,338,-68
20:25:19.664,,903,394,-8
20:25:19.701,,803,447,-7
20:25:19.739,,657,418,-61
20:25:19.776,,678,473,-81
20:25:19.813,,778,498,-77
20:25:19.850,,1160,447,-60
20:25:19.887,,1093,457,227
20:25:19.924,,819,554,938
20:25:19.961,,1082,38,453
20:25:19.998,,1139,15,282
20:25:20.035,,1027,373,334
20:25:20.072,,864,528,341
20:25:20.109,,697,463,220
20:25:20.146,,625,353,67
20:25:20.183,,602,364,-25
20:25:20.220,,614,391,-94
20:25:20.257,,448,960,11
20:25:20.294,,376,1367,91
20:25:20.331,,561,722,174
20:25:20.368,,852,120,327
20:25:20.405,,936,350,380
20:25:20.442,,1171,644,149
20:25:20.479,,794,1294,-26
20:25:20.516,,483,1060,-97
20:25:20.554,,551,701,118
20:25:20.591,,1178,291,329
20:25:20.628,,1549,87,336
20:25:20.665,,1195,-438,636
20:25:20.702,,1003,-354,686
20:25:20.739,,953,177,560
20:25:20.776,,721,521,366
20:25:20.813,,514,734,232
20:25:20.850,,392,809,81
20:25:20.887,,371,578,-40
20:25:20.924,,410,476,-110
20:25:20.961,,486,403,-182
20:25:20.998,,769,383,-188
20:25:21.035,,1115,289,-379
20:25:21.072,,1022,489,-255
20:25:21.109,,1070,824,58
20:25:21.146,,1180,361,-364
20:25:21.183,,980,408,-395
20:25:21.220,,880,580,-23
20:25:21.257,,843,679,-71
20:25:21.294,,797,621,-135
20:25:21.331,,751,690,-121
20:25:21.369,,759,781,-147
20:25:21.406,,754,692,-154
20:25:21.443,,687,693,-34
20:25:21.480,,695,532,-59
20:25:21.517,,837,493,-43
20:25:21.554,,861,600,-51
20:25:21.591,,1412,762,-7
20:25:21.628,,1286,699,-49
20:25:21.665,,574,530,81
20:25:21.702,,893,535,40
20:25:21.739,,1380,624,-132
20:25:21.776,,1252,568,-125
20:25:21.813,,1067,374,5
20:25:21.850,,1056,338,80
20:25:21.887,,1073,355,71
20:25:21.924,,956,494,162
20:25:21.961,,776,481,201
20:25:21.998,,622,412,217
20:25:22.035,,482,366,263
20:25:22.072,,443,372,256
20:25:22.109,,442,375,199
20:25:22.146,,527,339,183
20:25:22.183,,895,390,77
20:25:22.221,,885,397,164
20:25:22.258,,805,504,389
20:25:22.295,,1034,481,335
20:25:22.332,,1329,333,94
20:25:22.369,,1217,126,41
20:25:22.406,,1061,227,175
20:25:22.443,,1016,377,152
20:25:22.480,,943,437,80
20:25:22.517,,900,471,81
20:25:22.554,,851,554,128
20:25:22.591,,815,554,175
20:25:22.628,,764,539,219
20:25:22.665,,910,532,199
20:25:22.702,,995,519,93
20:25:22.739,,1216,558,13
20:25:22.776,,1418,615,18
20:25:22.813,,878,592,200
20:25:22.850,,721,470,223
20:25:22.887,,967,472,32
20:25:22.924,,1218,513,-38
20:25:22.961,,1079,444,46
20:25:22.998,,1020,424,91
20:25:23.035,,1036,417,116
20:25:23.072,,985,375,71
20:25:23.110,,872,386,73
20:25:23.147,,720,374,150
20:25:23.184,,635,344,151
20:25:23.221,,614,313,157
20:25:23.258,,606,277,159
20:25:23.295,,714,279,130
20:25:23.332,,1044,332,94
20:25:23.369,,1006,361,229
20:25:23.406,,1031,406,442
20:25:23.443,,1149,351,395
20:25:23.480,,1205,232,197
20:25:23.517,,1153,137,140
20:25:23.554,,1040,235,138
20:25:23.591,,941,365,92
20:25:23.628,,890,441,78
20:25:23.665,,800,429,59
20:25:23.702,,754,433,59
20:25:23.739,,744,481,90
20:25:23.776,,748,471,148
20:25:23.813,,682,436,206
20:25:23.850,,834,443,160
20:25:23.887,,927,444,96
20:25:23.924,,984,452,100
20:25:23.962,,1356,603,84
20:25:23.999,,845,528,103
20:25:24.036,,649,415,151
20:25:24.073,,933,438,-38
20:25:24.110,,1335,553,-117
