AccX [mg],AccY,AccZ,Ground Truth
-543,831,-123,-1
-545,836,-124,-1
-527,830,-128,-1
-520,843,-129,-1
-515,831,-115,-1
-513,841,-106,-1
-512,870,-101,-1
-508,860,-96,-1
-511,825,-104,-1
-495,849,-147,-1
-491,854,-167,-1
-463,809,-149,-1
-454,781,-170,-1
-478,844,-207,-1
-458,862,-242,-1
-444,867,-250,-1
-449,903,-268,-1
-439,880,-268,-1
-445,843,-250,-1
-435,832,-231,-1
-430,781,-200,-1
-395,717,-199,-1
-373,641,-226,-1
-441,663,-331,-1
-475,780,-537,-1
-387,676,-591,-1
-462,793,-627,-1
-386,874,-594,-1
-349,665,-569,-1
-478,755,-554,-1
-456,722,-525,-1
-411,702,-604,-1
-400,774,-537,-1
-391,752,-525,-1
-428,592,-497,-1
-429,548,-565,-1
-399,706,-589,-1
-428,811,-509,-1
-368,558,-520,-1
-311,755,-446,-1
-309,819,-428,-1
-250,938,-321,-1
-255,901,-390,-1
-179,993,-322,-1
-176,953,-268,-1
-156,1033,-274,-1
-149,936,-200,-1
-155,876,-147,-1
-147,983,-96,-1
-145,987,-162,-1
-128,1056,-187,-1
-142,883,-296,-1
-82,934,-255,-1
2,947,-202,-1
58,1116,-29,-1
97,1087,84,-1
100,963,144,-1
132,930,157,-1
140,944,169,-1
130,991,144,-1
106,1006,111,-1
97,993,65,-1
90,991,68,-1
94,1000,69,-1
92,974,49,-1
102,971,61,-1
121,934,71,-1
150,924,95,-1
178,941,125,-1
203,921,164,-1
230,902,198,-1
252,892,243,-1
266,890,266,-1
280,870,283,-1
279,838,292,-1
282,839,303,-1
284,850,312,-1
287,900,316,-1
302,914,317,-1
292,895,323,-1
263,881,314,-1
228,863,309,-1
200,871,298,-1
174,898,283,-1
163,904,280,-1
152,937,278,-1
168,958,279,-1
196,951,290,-1
198,947,293,-1
214,928,289,-1
220,941,293,-1
239,922,299,-1
240,910,301,-1
248,898,287,-1
222,892,278,-1
222,907,278,-1
210,909,270,-1
213,912,266,-1
212,932,275,-1
217,926,283,-1
225,902,291,-1
214,872,301,-1
204,890,291,-1
197,900,287,-1
196,890,292,-1
199,899,283,-1
196,920,280,-1
216,951,288,-1
238,946,292,-1
250,934,298,-1
251,912,300,-1
254,901,300,-1
250,884,301,-1
239,870,300,-1
233,900,308,-1
242,913,319,-1
256,919,333,-1
256,885,336,-1
245,887,337,-1
226,865,334,-1
222,876,335,-1
219,904,348,-1
238,903,344,-1
233,853,339,-1
212,834,349,-1
211,889,349,-1
225,900,352,-1
244,885,370,-1
262,896,391,-1
281,868,395,-1
291,854,404,-1
289,825,415,-1
284,839,414,-1
270,814,418,-1
257,839,419,-1
261,872,423,-1
287,895,438,-1
304,839,430,-1
293,797,415,-1
275,800,407,-1
262,849,408,-1
288,862,417,-1
316,844,431,-1
328,815,440,-1
309,788,443,-1
302,813,460,-1
318,838,460,-1
318,823,453,-1
288,791,454,-1
265,809,457,-1
264,811,447,-1
246,801,442,-1
251,854,454,-1
250,868,464,-1
276,868,483,-1
297,838,491,-1
309,790,480,-1
281,767,466,-1
270,793,472,-1
258,823,467,-1
259,823,475,-1
262,832,487,-1
264,833,490,-1
259,822,488,-1
256,809,482,-1
254,824,481,-1
254,815,474,-1
273,825,488,-1
293,805,485,-1
312,792,484,-1
326,789,489,-1
335,789,492,-1
330,771,483,-1
310,778,483,-1
299,788,482,-1
285,801,489,-1
288,798,500,-1
289,800,505,-1
297,809,502,-1
293,793,502,-1
296,797,491,-1
288,784,488,-1
287,794,485,-1
288,787,482,-1
284,777,482,-1
282,785,484,-1
294,810,496,-1
318,824,506,-1
330,822,508,-1
330,810,506,-1
321,801,504,-1
305,811,482,-1
276,813,478,-1
279,816,481,-1
266,802,460,-1
227,818,457,-1
197,836,452,-1
164,857,441,-1
145,902,451,-1
132,882,433,-1
108,912,412,-1
104,907,396,-1
84,911,385,-1
103,969,386,-1
125,971,376,-1
127,899,381,-1
149,902,386,-1
146,909,405,-1
196,968,413,-1
138,928,361,-1
113,1010,350,-1
17,972,302,-1
-39,1080,196,-1
-90,1052,160,-1
-203,939,23,-1
-253,955,-48,-1
-272,925,53,-1
-330,885,-23,-1
-347,611,-175,-1
-434,794,41,-1
-488,875,-197,-1
-546,770,-237,-1
-559,778,-171,-1
-529,754,-198,-1
-567,687,-242,-1
-551,691,-255,-1
-576,716,-299,-1
-575,759,-321,-1
-586,711,-325,-1
-603,742,-346,-1
-596,777,-325,-1
-607,773,-298,-1
-594,740,-304,-1
-593,725,-302,-1
-571,755,-284,-1
-569,731,-284,-1
-570,724,-296,-1
-570,746,-289,-1
-568,729,-296,-1
-556,752,-291,-1
-558,772,-281,-1
-558,764,-277,-1
-550,766,-290,-1
-547,775,-277,-1
-545,763,-272,-1
-547,757,-283,-1
-538,761,-277,-1
-546,772,-262,-1
-548,774,-260,-1
-550,759,-255,-1
-548,766,-251,-1
-559,754,-262,-1
-554,760,-257,-1
-552,772,-262,-1
-561,797,-247,-1
-548,777,-248,-1
-557,811,-229,-1
-544,799,-213,-1
-544,749,-226,-1
-534,810,-188,-1
-529,812,-199,-1
-530,750,-192,-1
-521,784,-219,-1
-517,791,-209,-1
-516,790,-198,-1
-518,794,-198,-1
-519,796,-191,-1
-521,819,-208,-1
-512,811,-199,-1
-511,813,-239,-1
-498,840,-244,-1
-499,821,-272,-1
-492,826,-276,-1
-482,817,-282,-1
-476,806,-289,-1
-468,793,-279,-1
-465,809,-264,-1
-446,836,-278,-1
-435,835,-301,-1
-454,768,-339,-1
-454,854,-331,-1
-471,765,-340,-1
-462,757,-341,-1
-452,739,-314,-1
-453,665,-364,-1
-441,625,-421,-1
-415,607,-563,-1
-468,754,-653,-1
-481,798,-581,-1
-492,898,-511,-1
-461,935,-372,-1
-475,725,-429,-1
-450,710,-445,-1
-418,768,-462,-1
-446,832,-497,-1
-444,713,-494,-1
-413,703,-422,-1
-431,746,-400,-1
-445,770,-413,-1
-457,783,-386,-1
-441,775,-372,-1
-428,825,-385,-1
-423,818,-372,-1
-408,808,-331,-1
-419,824,-340,-1
-432,820,-312,-1
-425,824,-289,-1
-430,813,-320,-1
-431,798,-300,-1
-429,814,-301,-1
-439,816,-316,-1
-426,806,-304,-1
-426,832,-293,-1
-443,804,-308,-1
-451,807,-318,-1
-457,791,-291,-1
-410,874,-311,-1
-417,797,-353,-1
-446,876,-353,-1
-438,733,-326,-1
-409,768,-357,-1
-411,773,-419,-1
-408,777,-456,-1
-412,820,-496,-1
-405,759,-550,-1
-439,818,-562,-1
-398,801,-591,-1
-438,779,-582,-1
-430,769,-491,-1
-436,694,-406,-1
-446,747,-380,-1
-453,700,-340,-1
-488,677,-358,-1
-490,775,-427,-1
-450,590,-365,-1
-484,777,-430,-1
-437,770,-459,-1
-468,730,-487,-1
-512,677,-486,-1
-526,584,-464,-1
-524,620,-494,-1
-508,676,-570,-1
-544,657,-621,-1
-567,707,-572,-1
-591,702,-593,-1
-614,703,-562,-1
-574,682,-416,-1
-590,748,-437,-1
-573,662,-276,-1
-553,659,-204,-1
-564,789,-194,-1
-541,729,-192,-1
-540,725,-161,-1
-539,809,-187,-1
-549,769,-172,-1
-547,775,-142,-1
-541,808,-141,-1
-550,791,-144,-1
-549,800,-146,-1
-534,824,-162,-1
-538,822,-141,-1
-527,818,-151,-1
-528,817,-144,-1
-524,822,-126,-1
-526,814,-137,-1
-526,835,-135,-1
-537,811,-120,-1
-541,792,-116,-1
-541,830,-134,-1
-546,794,-117,-1
-542,801,-124,-1
-548,825,-130,-1
-541,817,-109,-1
-543,833,-124,-1
-536,827,-115,-1
-521,826,-104,-1
-521,827,-116,-1
-513,824,-116,-1
-507,821,-97,-1
-504,849,-130,-1
-508,830,-109,-1
-507,856,-103,-1
-519,832,-115,-1
-503,812,-43,-1
-495,872,-76,-1
-494,766,-77,-1
-526,901,-69,-1
-500,858,-57,-1
-527,840,-66,-1
