AccX [mg],AccY,AccZ,Ground Truth
-347,-207,976,3
-351,-195,958,3
-361,-206,943,3
-362,-210,927,3
-354,-205,902,3
-370,-213,896,3
-383,-224,931,3
-358,-216,958,3
-357,-218,978,3
-352,-226,975,3
-340,-198,965,3
-356,-226,973,3
-357,-240,985,3
-357,-235,997,3
-358,-241,981,3
-363,-222,947,3
-344,-207,917,3
-352,-207,920,3
-357,-193,935,3
-348,-175,949,3
-350,-170,949,3
-333,-183,943,3
-321,-193,925,3
-316,-227,955,3
-293,-243,949,3
-292,-199,939,3
-291,-278,979,3
-255,-266,974,3
-239,-203,960,3
-254,-264,952,3
-246,-231,929,3
-291,-226,959,3
-305,-216,964,3
-293,-179,987,3
-274,-206,966,3
-269,-161,939,3
-284,-215,963,3
-262,-205,936,3
-249,-134,911,3
-273,-268,992,3
-218,-199,991,3
-188,-125,1004,3
-226,-232,878,3
-222,-161,915,3
-232,-244,1055,3
-183,-181,1069,3
-168,-156,999,3
-188,-259,915,3
-165,-240,878,3
-171,-232,895,3
-173,-271,937,3
-146,-275,961,3
-155,-259,959,3
-162,-241,931,3
-163,-247,943,3
-192,-277,968,3
-209,-257,997,3
-214,-251,1008,3
-207,-279,1016,3
-184,-311,1020,3
-181,-309,1015,3
-162,-303,1005,3
-157,-312,994,3
-151,-319,985,3
-142,-297,972,3
-120,-255,954,3
-123,-250,941,3
-143,-235,913,3
-167,-178,912,3
-172,-193,968,3
-162,-176,931,3
-178,-151,910,3
-147,-230,940,3
-138,-192,928,3
-154,-292,1044,3
-139,-339,996,3
-103,-166,866,3
-178,-366,979,3
-96,-407,950,3
-66,-175,886,3
-142,-311,946,3
-122,-346,977,3
-246,-301,1058,3
-201,-312,971,3
-163,-180,901,3
-179,-463,1000,3
-111,-439,994,3
-152,-296,947,3
-150,-437,1012,3
-100,-360,918,3
-51,-236,951,3
-49,-364,976,3
-64,-225,932,3
-93,-216,1028,3
-153,-253,948,3
-143,-137,920,3
-149,-285,952,3
-95,-271,921,3
-100,-270,981,3
-85,-306,985,3
-62,-374,993,3
-66,-505,916,3
51,-296,941,3
271,-230,978,3
152,-198,758,3
105,103,972,3
85,-248,810,3
31,-296,981,3
190,-989,1118,3
256,29,1303,3
238,138,1057,3
248,98,844,3
283,28,940,3
344,-216,1067,3
329,-78,1043,3
261,-136,947,3
265,-87,983,3
287,-10,998,3
269,-133,942,3
275,-22,933,3
263,7,953,3
268,21,982,3
281,53,1041,3
243,9,976,3
181,98,942,3
175,-45,976,3
151,-118,941,3
119,-74,952,3
133,-201,1002,3
139,-270,977,3
155,-153,953,3
149,-129,953,3
156,-159,958,3
176,-135,962,3
225,-167,1030,3
241,-302,1019,3
249,-143,1036,3
178,-56,1168,3
155,-173,1068,3
147,-59,1148,3
152,-12,1162,3
162,-122,997,3
145,-75,1069,3
136,-55,1023,3
148,-142,898,3
174,-106,923,3
181,-96,876,3
171,-18,987,3
181,-51,994,3
160,-38,1000,3
205,4,1078,3
163,-49,970,3
218,-145,1042,3
227,-97,992,3
220,-85,1016,3
226,-129,989,3
217,-110,967,3
223,-118,1037,3
233,-195,1013,3
195,-187,1012,3
199,-216,1026,3
172,-212,975,3
153,-212,1012,3
142,-205,1027,3
132,-220,1040,3
118,-170,1049,3
98,-143,1038,3
81,-153,1087,3
74,-115,1015,3
36,-62,1067,3
31,-99,1148,3
-5,-149,1045,3
-47,-95,1058,3
-33,-78,993,3
-13,-136,921,3
24,-195,891,3
63,-208,906,3
102,-228,965,3
118,-169,980,3
122,-120,989,3
131,-150,1063,3
64,-15,959,3
9,-126,1052,3
13,-188,1108,3
-7,-106,994,3
-28,-123,1197,3
33,-230,1138,3
-35,-135,1081,3
8,-206,1242,3
27,-278,1163,3
67,-248,1155,3
138,-272,1257,3
122,-250,1038,3
110,-237,930,3
124,-261,1008,3
120,-308,953,3
57,-182,955,3
55,-137,974,3
34,-95,1015,3
29,-92,1114,3
17,-24,1024,3
-19,-24,1016,3
-23,12,1038,3
-56,18,943,3
-42,-15,1002,3
3,-1,1000,3
31,16,1027,3
64,28,1083,3
55,53,943,3
68,41,922,3
87,43,940,3
109,14,1080,3
130,76,1067,3
113,177,935,3
89,221,979,3
113,147,1040,3
145,117,1059,3
135,164,1032,3
141,109,1018,3
171,-10,1001,3
166,44,901,3
161,43,970,3
165,19,978,3
158,68,928,3
119,134,984,3
90,121,956,3
72,156,944,3
61,145,977,3
43,148,948,3
50,167,1001,3
72,160,1020,3
62,216,984,3
85,203,984,3
99,171,998,3
88,215,966,3
90,184,992,3
86,165,981,3
78,193,994,3
91,196,1027,3
82,181,990,3
92,138,1014,3
74,116,1019,3
60,127,951,3
49,119,967,3
22,109,954,3
-29,59,916,3
-53,39,915,3
-56,98,911,3
-13,114,982,3
-21,199,1079,3
-44,235,983,3
-36,201,1108,3
-58,297,1008,3
-107,284,1068,3
-87,234,1079,3
-110,277,967,3
-121,246,1061,3
-134,157,993,3
-143,162,968,3
-116,27,1036,3
-67,145,960,3
-89,82,1010,3
-81,76,1007,3
-74,49,966,3
-69,57,1042,3
-58,44,967,3
-42,80,986,3
-45,77,1027,3
-52,93,979,3
-84,113,1050,3
-87,99,1021,3
-55,142,1035,3
-89,117,1038,3
-101,75,972,3
-98,69,1026,3
-95,69,1048,3
-107,106,1044,3
-96,85,1124,3
-72,19,1070,3
-41,35,1068,3
-21,64,1075,3
-52,61,1013,3
-81,64,978,3
-103,27,946,3
-154,110,906,3
-155,131,891,3
-135,114,876,3
-120,74,901,3
-83,105,1025,3
-115,159,1054,3
-133,220,1095,3
-132,120,1147,3
-130,142,1047,3
-104,91,1039,3
-85,23,1082,3
-108,22,1058,3
-114,-5,1128,3
-135,-27,1094,3
-144,-6,1022,3
-121,-56,1046,3
-92,-40,985,3
-123,86,1034,3
-135,21,1098,3
-195,4,995,3
-149,-28,1033,3
-139,45,1032,3
-112,63,1005,3
-113,105,993,3
-85,103,987,3
-96,127,984,3
-106,145,995,3
-141,173,1029,3
-190,162,971,3
-180,105,933,3
-168,85,969,3
-133,60,1052,3
-141,127,1156,3
-164,127,1129,3
-132,42,1105,3
-85,-45,1000,3
-58,20,1005,3
-30,-23,1025,3
-102,-43,1045,3
-142,39,1045,3
-103,46,1031,3
-129,64,984,3
-128,64,992,3
-129,73,1018,3
-134,111,992,3
-130,51,1011,3
-145,144,939,3
-131,167,1082,3
-168,293,1067,3
-231,370,951,3
-218,220,1116,3
-231,326,783,3
-206,252,847,3
-174,197,1136,3
-206,264,936,3
-222,271,1101,3
-150,198,1229,3
-155,90,883,3
-72,34,1038,3
-21,46,1014,3
67,40,884,3
33,-18,1178,3
106,169,1375,3
12,409,1186,3
-138,166,939,3
-228,399,736,3
-244,199,699,3
-285,317,744,3
-362,86,593,3
-341,-134,615,3
-295,-46,619,3
-129,212,1152,3
149,-8,1812,3
-86,-424,936,3
-21,-435,787,3
157,-424,1048,3
9,-466,935,3
-31,-282,911,3
-70,-267,934,3
-79,-291,945,3
-85,-332,950,3
-39,-360,992,3
-17,-311,984,3
-33,-302,983,3
-11,-288,940,3
-61,-276,927,3
-91,-328,955,3
-66,-379,915,3
-66,-371,969,3
-38,-400,1006,3
-54,-364,952,3
-82,-388,980,3
-99,-425,902,3
-127,-324,902,3
-196,-339,988,3
-118,-312,1003,3
-149,-306,1018,3
-195,-206,914,3
-140,-66,875,3
-216,78,865,3
-143,-149,994,3
-185,-267,930,3
-198,-333,964,3
-128,-348,1072,3
