AccX [mg],AccY,AccZ,Ground Truth
849,538,-124,0
830,556,-116,0
789,512,-88,0
694,549,-51,0
707,589,45,0
779,640,96,0
863,585,64,0
926,508,65,0
1085,582,99,0
1175,641,65,0
986,600,21,0
857,543,12,0
968,534,-23,0
1080,574,-74,0
1034,514,-114,0
949,432,-115,0
890,391,-53,0
887,410,-40,0
897,416,-52,0
883,407,-55,0
860,385,-35,0
837,388,-2,0
846,379,23,0
836,351,83,0
1045,403,88,0
1039,442,79,0
873,485,259,0
925,484,334,0
1126,402,163,0
1100,340,46,0
940,359,98,0
770,423,108,0
695,395,32,0
728,539,33,0
716,484,-36,0
707,582,26,0
694,540,101,0
712,547,183,0
861,601,181,0
925,546,109,0
1132,609,123,0
1287,648,82,0
975,574,93,0
784,559,140,0
913,601,102,0
1060,621,51,0
1020,515,113,0
972,458,182,0
981,492,215,0
998,512,204,0
961,450,164,0
823,393,149,0
706,353,156,0
662,305,122,0
647,268,92,0
691,306,75,0
749,369,73,0
967,396,67,0
1135,488,118,0
1174,519,127,0
979,589,222,0
942,515,270,0
1010,469,185,0
895,455,185,0
783,399,226,0
700,326,270,0
625,332,72,0
600,562,71,0
618,712,202,0
630,671,262,0
669,573,213,0
809,571,179,0
963,499,-11,0
1075,534,-50,0
1248,599,22,0
983,578,58,0
850,559,54,0
880,590,18,0
964,570,-57,0
960,544,-59,0
878,486,-65,0
806,423,-70,0
794,382,-76,0
804,386,-96,0
815,377,-70,0
810,404,-10,0
837,487,130,0
975,361,25,0
971,366,86,0
1015,481,83,0
1220,532,51,0
1101,463,41,0
776,489,107,0
704,494,107,0
797,478,48,0
797,474,14,0
734,518,60,0
677,481,63,0
653,433,54,0
661,439,69,0
646,458,102,0
638,487,150,0
646,512,172,0
684,534,185,0
797,561,188,0
907,544,125,0
1031,533,26,0
1423,675,3,0
1106,606,14,0
837,541,67,0
844,566,44,0
978,543,-41,0
949,471,-42,0
833,420,7,0
786,469,-32,0
810,535,-39,0
839,512,-61,0
843,575,-82,0
793,612,-53,0
803,595,-80,0
783,579,-56,0
717,499,-45,0
702,443,-38,0
950,546,12,0
1062,517,-19,0
894,488,134,0
693,450,220,0
903,531,226,0
938,422,182,0
827,377,218,0
756,413,215,0
705,396,146,0
706,422,125,0
740,434,128,0
773,467,147,0
752,488,170,0
731,465,219,0
794,481,242,0
946,497,228,0
1022,465,187,0
1292,529,171,0
1223,575,161,0
873,449,133,0
762,338,190,0
980,575,47,0
1067,594,-81,0
935,370,18,0
842,327,36,0
850,391,26,0
884,410,40,0
898,396,10,0
869,426,20,0
868,464,64,0
853,438,12,0
826,410,0,0
772,418,60,0
968,451,93,0
1198,549,57,0
941,510,129,0
735,433,274,0
819,459,273,0
885,416,173,0
856,378,138,0
808,455,198,0
737,437,169,0
711,395,137,0
735,410,140,0
730,435,135,0
703,453,181,0
678,471,212,0
739,476,241,0
799,484,251,0
894,407,175,0
871,389,74,0
1092,468,87,0
1348,710,74,0
1067,492,49,0
714,544,138,0
667,610,166,0
830,570,96,0
971,529,38,0
953,541,50,0
882,502,33,0
887,544,42,0
1079,649,53,0
1173,562,3,0
1069,503,1,0
856,526,43,0
621,446,41,0
442,422,53,0
393,467,8,0
440,484,30,0
576,590,55,0
758,587,16,0
888,560,0,0
745,540,74,0
788,674,222,0
983,629,209,0
1083,454,89,0
1043,395,157,0
956,440,205,0
838,463,109,0
806,499,88,0
767,503,85,0
701,515,78,0
714,465,101,0
763,474,147,0
768,523,156,0
840,492,204,0
922,422,105,0
1044,409,41,0
1308,520,52,0
1146,550,28,0
850,427,71,0
761,437,120,0
871,426,67,0
988,456,27,0
940,476,12,0
862,449,11,0
816,464,25,0
841,499,15,0
871,497,11,0
836,540,13,0
805,527,7,0
793,544,-44,0
752,549,6,0
695,512,26,0
681,410,153,0
829,492,192,0
1103,503,223,0
1098,422,211,0
743,387,236,0
732,543,375,0
922,560,272,0
926,503,242,0
836,502,249,0
765,511,246,0
718,431,198,0
719,430,167,0
706,433,184,0
657,428,208,0
652,444,250,0
678,450,270,0
702,466,350,0
852,444,312,0
889,339,185,0
1047,451,131,0
1278,488,75,0
1157,413,86,0
868,406,103,0
734,454,171,0
814,410,161,0
1085,440,146,0
939,496,28,0
886,538,56,0
813,553,28,0
819,573,28,0
819,615,20,0
811,621,0,0
755,631,15,0
691,662,2,0
641,646,-38,0
567,624,5,0
551,609,3,0
631,602,26,0
930,630,-6,0
1047,587,-49,0
688,525,99,0
683,564,292,0
962,411,148,0
1019,389,71,0
971,422,125,0
875,407,135,0
758,416,122,0
765,328,90,0
798,423,7,0
780,488,3,0
735,465,93,0
694,507,102,0
716,557,166,0
823,548,156,0
838,487,90,0
1007,572,54,0
1342,642,43,0
1085,527,-9,0
797,576,63,0
734,578,62,0
854,529,28,0
952,508,-12,0
986,477,-39,0
997,496,9,0
970,445,-27,0
1006,523,-74,0
1009,599,-50,0
933,512,-96,0
812,530,-36,0
731,554,18,0
594,69,-223,0
701,570,42,0
548,505,190,0
671,565,67,0
853,500,95,0
867,471,116,0
914,547,220,0
1115,565,232,0
1132,452,132,0
996,290,193,0
882,403,203,0
807,481,148,0
786,481,122,0
778,462,120,0
758,462,126,0
708,467,162,0
780,498,214,0
884,472,193,0
900,413,117,0
1196,471,111,0
1291,599,72,0
1047,466,34,0
843,441,95,0
853,487,68,0
956,517,44,0
964,485,31,0
937,479,8,0
903,466,18,0
892,522,10,0
876,539,-11,0
827,512,-12,0
770,468,-27,0
771,439,-81,0
789,444,-97,0
769,408,-47,0
877,402,18,0
1052,507,21,0
869,499,105,0
759,433,333,0
905,485,377,0
1004,422,326,0
1038,396,318,0
990,409,283,0
845,403,202,0
774,438,159,0
724,454,128,0
673,441,132,0
628,454,144,0
645,476,170,0
683,453,227,0
728,454,254,0
886,431,211,0
902,373,97,0
1074,437,102,0
1287,596,99,0
1054,515,15,0
742,434,79,0
640,514,147,0
775,562,42,0
1022,604,15,0
1097,598,20,0
1005,406,-43,0
914,455,36,0
943,532,27,0
972,512,-22,0
892,450,-33,0
786,421,-9,0
721,398,-8,0
682,380,-18,0
699,407,1,0
835,437,35,0
1035,493,29,0
1049,535,27,0
878,563,195,0
915,591,269,0
1027,409,166,0
1081,288,125,0
905,355,185,0
761,320,162,0
677,314,94,0
671,365,41,0
682,284,-128,0
741,557,33,0
680,614,225,0
646,537,389,0
755,641,304,0
782,613,248,0
856,571,203,0
1116,666,215,0
1144,634,85,0
767,546,-15,0
575,691,61,0
831,792,-208,0
1011,619,-505,0
883,590,-605,0
889,565,-746,0
1044,525,-908,0
1034,514,-1000,0
762,628,-754,0
532,261,-586,0
346,152,-388,0
264,172,-262,0
265,93,-222,0
313,280,-243,0
622,207,-428,0
789,418,-908,0
627,921,-1294,0
577,777,-1314,0
528,610,-929,0
468,500,-981,0
398,353,-635,0
272,207,-71,0
326,270,-150,0
389,443,-254,0
454,495,-239,0
527,553,-172,0
676,649,-80,0
892,720,-4,0
1157,748,42,0
1193,719,63,0
954,602,10,0
988,742,83,0
977,850,-10,0
819,756,-53,0
919,746,-42,0
1021,797,-55,0
933,675,-147,0
840,543,-159,0
856,479,-102,0
1039,446,-165,0
1206,683,-124,0
1224,616,-35,0
1061,590,-2,0
868,562,-29,0
735,494,22,0
687,439,21,0
686,410,43,0
787,458,105,0
829,441,132,0
707,426,223,0
684,439,370,0
946,557,399,0
1055,501,232,0
988,497,119,0
879,584,94,0
818,576,-15,0
851,529,-101,0
838,478,44,0
827,512,167,0
754,589,210,0
712,578,195,0
754,572,195,0
842,529,114,0
940,559,81,0
1292,831,91,0
975,949,-71,0
651,1005,-138,0
772,1367,-460,0
1012,1852,-869,0
1239,1924,-917,0
1475,1701,-962,0
1460,1546,-711,0
1295,1129,-511,0
1029,723,-298,0
672,466,-183,0
279,273,-132,0
-176,335,98,0
-355,434,145,0
-182,426,54,0
-104,464,96,0
-62,365,104,0
54,279,108,0
201,222,74,0
265,229,83,0
365,291,118,0
433,413,151,0
501,590,131,0
694,843,301,0
849,974,426,0
1127,1218,515,0
1411,972,256,0
1869,483,64,0
1838,396,0,0
1316,1016,204,0
999,1177,245,0
1031,1127,196,0
1042,780,269,0
1297,649,347,0
1161,662,184,0
886,666,130,0
854,715,210,0
928,554,146,0
1074,511,169,0
1110,526,99,0
1061,499,35,0
1024,467,48,0
1041,464,-17,0
1044,495,-41,0
1014,451,-17,0
940,434,-25,0
871,421,-29,0
740,346,-19,0
613,266,23,0
651,180,65,0
881,341,15,0
910,443,47,0
875,406,224,0
986,513,382,0
1241,578,389,0
1326,391,268,0
1112,34,-17,0
994,185,44,0
842,601,39,0
849,915,109,0
740,939,226,0
692,758,307,0
718,566,246,0
719,451,167,0
846,381,118,0
991,388,57,0
1064,366,16,0
1084,396,28,0
1446,610,116,0
1406,629,132,0
895,346,109,0
624,280,179,0
691,381,158,0
700,557,106,0
694,643,86,0
727,709,90,0
764,766,113,0
703,755,140,0
637,703,109,0
618,763,83,0
601,737,89,0
553,682,78,0
522,695,87,0
526,695,78,0
576,688,97,0
566,630,104,0
626,596,65,0
801,631,-3,0
771,681,26,0
629,684,136,0
737,679,231,0
954,598,161,0
1097,449,-1,0
1043,353,37,0
869,358,144,0
733,422,180,0
719,472,119,0
734,483,96,0
714,481,139,0
699,477,189,0
731,449,193,0
765,434,185,0
884,440,179,0
933,389,87,0
857,313,4,0
1116,430,4,0
1303,638,-66,0
991,560,-68,0
736,528,116,0
766,547,104,0
928,589,-37,0
970,511,-94,0
897,449,-50,0
880,413,6,0
918,486,-24,0
967,515,-37,0
962,486,-31,0
867,485,-14,0
781,470,6,0
726,420,-3,0
776,420,-13,0
794,449,59,0
934,421,63,0
1057,424,-35,0
955,453,-16,0
798,490,144,0
899,558,191,0
991,498,114,0
988,445,125,0
869,389,158,0
747,405,158,0
703,426,136,0
702,454,132,0
673,464,196,0
661,439,270,0
699,560,483,0
725,420,418,0
1043,361,254,0
1070,212,33,0
1316,385,-74,0
1267,818,-26,0
702,1046,-130,0
647,989,-274,0
1052,1688,-540,0
1549,1435,-75,0
1400,1344,145,0
1221,730,181,0
929,431,233,0
619,352,221,0
359,290,199,0
-27,440,165,0
-136,899,250,0
-364,1028,177,0
-572,888,318,0
-584,703,542,0
-486,618,723,0
-437,598,748,0
-374,516,710,0
-309,501,610,0
-286,491,493,0
-262,353,414,0
-263,204,322,0
-248,194,237,0
-163,354,244,0
-106,588,126,0
34,1025,443,0
233,882,600,0
418,869,818,0
485,921,957,0
446,902,953,0
444,921,785,0
260,863,567,0
232,1216,628,0
414,1224,632,0
348,855,554,0
189,733,599,0
155,886,652,0
291,945,509,0
375,870,418,0
401,785,449,0
385,612,469,0
369,509,432,0
372,502,411,0
361,434,335,0
352,302,226,0
434,318,161,0
700,520,152,0
1103,691,4,0
1342,814,-61,0
1217,955,290,0
1248,840,502,0
1207,482,186,0
1055,195,33,0
972,171,58,0
867,358,46,0
780,428,44,0
724,416,36,0
614,454,24,0
558,474,60,0
583,482,105,0
664,482,175,0
787,483,243,0
974,475,238,0
1026,342,102,0
1037,379,150,0
1212,619,233,0
1036,622,106,0
705,501,148,0
753,464,116,0
1018,645,52,0
1089,746,126,0
1025,611,102,0
969,447,113,0
957,422,104,0
941,463,65,0
921,501,44,0
828,488,26,0
697,463,63,0
749,472,100,0
823,454,79,0
897,386,37,0
978,447,64,0
810,521,231,0
736,499,398,0
726,380,388,0
850,133,229,0
948,147,127,0
838,543,29,0
647,759,-7,0
569,665,26,0
582,589,13,0
623,614,3,0
632,581,20,0
674,587,86,0
787,557,56,0
900,615,3,0
753,558,-41,0
1161,736,83,0
1359,860,1,0
785,663,86,0
757,447,270,0
1055,476,169,0
1098,633,114,0
1032,558,160,0
957,438,195,0
935,486,180,0
871,523,133,0
782,484,127,0
720,485,121,0
628,453,110,0
589,461,154,0
687,526,213,0
825,498,234,0
982,243,21,0
924,242,-19,0
864,674,439,0
1012,614,438,0
935,327,136,0
948,147,111,0
994,328,168,0
890,435,190,0
795,384,204,0
808,372,133,0
836,445,98,0
788,479,145,0
711,441,189,0
789,396,203,0
906,334,271,0
966,282,220,0
913,88,136,0
848,58,128,0
984,268,140,0
1142,397,122,0
1104,418,101,0
1123,441,47,0
1091,451,-1,0
1074,461,4,0
1024,471,0,0
901,455,-22,0
857,405,-28,0
961,369,-51,0
1015,332,-78,0
1006,368,-67,0
959,378,-45,0
877,362,-25,0
834,352,-12,0
788,366,15,0
757,403,78,0
758,386,97,0
1039,376,2,0
1112,415,-27,0
943,483,162,0
923,631,399,0
932,512,292,0
931,241,56,0
1021,258,101,0
929,343,112,0
783,390,106,0
739,405,130,0
726,409,93,0
702,428,80,0
735,438,117,0
759,409,145,0
776,370,176,0
810,312,212,0
894,261,162,0
874,232,76,0
1077,352,89,0
1362,531,66,0
1113,449,12,0
804,383,85,0
787,446,90,0
854,488,14,0
925,474,3,0
991,493,-17,0
966,495,-42,0
917,462,-37,0
915,431,-25,0
931,411,-43,0
934,396,-63,0
924,412,-72,0
905,414,-69,0
872,393,-76,0
838,395,-56,0
844,441,5,0
821,405,3,0
747,370,12,0
852,404,14,0
1202,570,-78,0
741,629,187,0
654,658,449,0
984,635,264,0
1178,464,-61,0
970,306,92,0
808,341,134,0
724,458,129,0
732,512,90,0
731,497,77,0
661,492,107,0
660,478,154,0
741,443,164,0
861,409,167,0
992,311,62,0
966,260,-41,0
1080,394,-3,0
1028,539,55,0
1074,435,-64,0
951,465,-65,0
747,499,15,0
732,505,43,0
835,572,-5,0
883,554,-72,0
829,492,-43,0
793,500,-14,0
817,554,-21,0
827,557,-36,0
801,563,-40,0
778,603,-22,0
745,649,-36,0
704,694,-19,0
668,688,7,0
646,678,21,0
629,687,43,0
617,692,58,0
679,754,32,0
800,645,-76,0
802,636,-78,0
726,631,-6,0
708,609,111,0
750,482,158,0
763,448,76,0
879,488,21,0
989,514,19,0
914,499,83,0
796,436,115,0
771,421,64,0
780,428,40,0
773,437,21,0
758,467,63,0
740,459,89,0
747,453,105,0
841,465,143,0
835,330,33,0
837,327,-2,0
1218,503,-29,0
1333,664,-92,0
1051,553,-62,0
762,448,144,0
768,414,136,0
889,485,4,0
914,508,-93,0
853,570,-12,0
827,573,77,0
828,599,48,0
859,658,8,0
863,656,14,0
791,647,0,0
580,594,2,0
418,606,74,0
476,659,103,0
569,621,95,0
888,580,12,0
1035,570,-8,0
999,520,-15,0
846,563,212,0
886,571,324,0
959,291,72,0
974,142,9,0
915,253,74,0
795,417,138,0
656,375,149,0
639,368,131,0
693,426,85,0
780,446,71,0
800,481,96,0
812,562,212,0
849,607,291,0
855,526,192,0
911,440,76,0
1141,527,55,0
1243,612,-16,0
1339,649,-79,0
915,566,-15,0
669,536,60,0
772,557,36,0
914,546,-67,0
990,489,-76,0
1003,411,-81,0
1002,424,-100,0
981,512,-114,0
942,568,-108,0
895,800,-123,0
847,721,-228,0
788,631,-170,0
690,318,-6,0
635,262,169,0
618,311,316,0
660,273,292,0
806,80,273,0
996,190,295,0
1032,310,262,0
1134,441,166,0
1148,502,10,0
1098,535,25,0
966,550,111,0
820,488,87,0
788,454,18,0
762,464,-9,0
709,455,-9,0
705,468,35,0
672,531,124,0
697,525,171,0
797,533,196,0
858,471,126,0
863,460,110,0
1056,559,102,0
1108,589,72,0
1314,551,-12,0
1141,499,2,0
791,454,84,0
791,574,125,0
942,536,71,0
934,440,13,0
853,475,28,0
836,500,-34,0
827,514,-91,0
787,500,-84,0
725,295,-180,0
943,801,-125,0
691,454,147,0
744,457,-65,0
730,494,-1,0
627,564,72,0
699,555,197,0
934,595,22,0
847,667,132,0
876,815,294,0
860,675,294,0
788,558,201,0
758,534,165,0
835,610,129,0
822,559,115,0
750,501,109,0
724,458,98,0
686,441,68,0
686,421,75,0
670,467,133,0
649,500,171,0
643,554,244,0
683,575,298,0
733,567,330,0
788,521,352,0
800,379,227,0
899,350,156,0
943,434,101,0
900,472,28,0
949,476,-46,0
1233,587,-65,0
1039,669,41,0
579,672,351,0
728,655,354,0
1028,607,56,0
1084,377,19,0
985,357,49,0
910,425,16,0
871,496,-32,0
831,696,-33,0
728,696,-48,0
682,691,-74,0
681,672,-127,0
644,671,-138,0
644,653,-30,0
592,641,48,0
558,600,115,0
712,562,123,0
1000,628,23,0
756,663,205,0
717,598,324,0
754,571,314,0
797,444,271,0
870,310,236,0
988,401,238,0
980,450,183,0
873,458,127,0
788,452,101,0
773,458,41,0
787,493,48,0
736,513,53,0
615,537,102,0
652,552,162,0
781,504,98,0
871,408,195,0
908,258,191,0
784,221,238,0
754,280,244,0
1104,506,194,0
1333,583,110,0
984,470,38,0
800,430,131,0
845,472,72,0
927,531,-55,0
1019,547,-53,0
1035,516,-69,0
964,485,-76,0
953,465,-49,0
1010,450,-45,0
1033,478,-89,0
1024,558,-61,0
950,578,-72,0
828,676,-56,0
652,644,-28,0
444,612,16,0
330,663,72,0
261,679,118,0
284,648,87,0
415,652,69,0
630,702,42,0
539,723,94,0
505,659,154,0
679,724,233,0
884,701,189,0
969,530,125,0
1022,415,104,0
1037,422,81,0
934,454,83,0
846,474,119,0
794,475,100,0
773,476,75,0
743,471,90,0
723,488,126,0
696,506,145,0
734,519,167,0
781,538,188,0
805,544,229,0
822,505,203,0
856,470,137,0
1090,554,124,0
1073,566,96,0
944,486,45,0
1049,545,44,0
958,512,-9,0
825,413,-46,0
810,419,-51,0
867,457,-87,0
938,448,-132,0
982,427,-166,0
1004,426,-183,0
1005,389,-184,0
971,351,-184,0
914,350,-183,0
839,362,-184,0
820,376,-208,0
811,436,-276,0
790,838,-257,0
708,836,-328,0
621,712,-429,0
549,722,-305,0
504,839,-164,0
492,946,-25,0
453,842,-2,0
436,876,167,0
487,895,205,0
434,834,152,0
369,974,-23,0
466,771,-186,0
577,684,-235,0
649,594,-211,0
758,561,-192,0
922,598,-156,0
1037,483,-145,0
1127,385,-156,0
1140,330,-178,0
1072,383,-197,0
927,454,-151,0
822,452,-115,0
774,377,-118,0
748,295,-160,0
773,307,-237,0
705,609,-158,0
637,680,92,0
638,641,169,0
702,744,220,0
739,733,181,0
1051,796,218,0
1229,819,163,0
1103,705,50,0
937,614,96,0
764,575,93,0
769,587,32,0
924,589,-33,0
1007,569,-85,0
956,530,-107,0
908,509,-92,0
893,501,-120,0
886,459,-159,0
879,405,-155,0
876,424,-131,0
879,458,-98,0
888,438,-57,0
810,396,21,0
710,404,121,0
612,412,220,0
740,428,224,0
890,448,205,0
891,417,222,0
911,457,253,0
1043,559,257,0
1032,579,194,0
936,530,157,0
912,522,164,0
914,487,124,0
836,442,89,0
756,449,102,0
737,443,69,0
720,472,90,0
705,469,132,0
704,484,184,0
697,498,248,0
727,507,307,0
819,422,256,0
1011,335,133,0
1189,488,108,0
927,457,58,0
1156,534,67,0
1128,641,38,0
823,476,22,0
795,467,81,0
898,486,59,0
975,398,4,0
961,314,14,0
896,316,44,0
818,396,-49,0
775,689,-2,0
718,707,-71,0
656,688,-38,0
593,770,-1,0
530,833,-24,0
486,823,50,0
437,850,46,0
424,845,68,0
468,843,78,0
595,820,31,0
735,762,38,0
695,731,122,0
643,704,191,0
610,684,266,0
602,784,229,0
668,499,26,0
832,107,103,0
845,155,275,0
783,299,266,0
852,291,190,0
895,275,103,0
780,416,198,0
694,550,332,0
673,592,384,0
711,580,458,0
797,478,449,0
905,397,436,0
971,329,313,0
921,361,212,0
1051,507,219,0
1199,640,187,0
1057,519,112,0
866,442,109,0
825,473,85,0
864,421,-17,0
1040,447,-41,0
1129,506,-53,0
1076,436,-74,0
991,418,-40,0
977,351,8,0
988,323,-1,0
874,447,39,0
853,536,84,0
772,521,101,0
647,529,137,0
551,465,159,0
523,506,197,0
526,477,222,0
644,474,192,0
1007,560,168,0
1331,572,56,0
1074,553,78,0
801,674,267,0
908,647,152,0
1002,502,55,0
909,457,91,0
738,482,32,0
710,346,-29,0
662,407,52,0
627,422,81,0
673,447,129,0
716,500,161,0
773,546,207,0
870,552,207,0
962,557,125,0
920,678,35,0
1151,848,-91,0
1265,884,-193,0
1098,889,-166,0
1029,825,-206,0
926,745,-263,0
933,617,-249,0
1100,490,-301,0
1171,379,-339,0
805,379,-305,0
608,482,-251,0
534,314,-86,0
504,420,68,0
439,678,29,0
373,758,-258,0
255,648,-275,0
192,708,-328,0
239,876,-457,0
296,872,-585,0
291,881,-575,0
401,798,-625,0
549,683,-719,0
428,828,-667,0
393,903,-472,0
400,863,-339,0
463,796,-313,0
576,703,-295,0
750,460,-336,0
572,540,-127,0
384,662,-64,0
400,662,-24,0
522,669,19,0
619,701,89,0
676,722,159,0
668,699,176,0
728,744,210,0
737,804,199,0
687,916,121,0
720,672,202,0
918,542,-129,0
770,937,-440,0
931,760,-231,0
940,424,-304,0
579,545,-410,0
555,453,-347,0
845,467,-448,0
879,469,-356,0
684,432,-210,0
622,477,-130,0
656,615,-200,0
663,662,-263,0
664,670,-274,0
667,636,-336,0
687,571,-288,0
719,631,-298,0
695,617,-245,0
695,704,-211,0
