AccX [mg],AccY,AccZ,Ground Truth
730,418,197,0
772,411,210,0
854,417,223,0
887,391,152,0
825,384,96,0
920,469,132,0
1012,527,93,0
1128,511,-4,0
1090,524,-3,0
823,488,36,0
719,462,64,0
891,521,22,0
1038,540,-20,0
983,440,0,0
823,498,4,0
823,498,4,0
823,498,4,0
815,506,8,0
772,514,11,0
761,501,22,0
762,491,7,0
753,476,40,0
873,491,25,0
958,547,43,0
892,546,164,0
896,569,292,0
866,411,155,0
794,292,93,0
856,384,144,0
959,491,154,0
866,436,129,0
780,381,132,0
782,382,107,0
787,384,115,0
746,401,135,0
687,437,191,0
687,437,191,0
726,449,235,0
808,441,242,0
898,396,141,0
1253,523,125,0
1255,574,88,0
1027,472,82,0
786,490,130,0
730,503,79,0
906,503,43,0
996,512,39,0
921,501,6,0
878,480,17,0
903,473,23,0
909,531,12,0
882,606,18,0
839,577,42,0
764,557,46,0
692,552,32,0
715,517,129,0
715,517,129,0
821,518,133,0
868,521,171,0
812,487,266,0
800,459,258,0
868,386,180,0
870,361,147,0
905,406,149,0
974,459,159,0
917,451,125,0
814,408,125,0
790,387,119,0
774,402,114,0
762,433,134,0
734,468,168,0
706,474,215,0
737,501,286,0
806,462,288,0
915,436,130,0
915,436,130,0
1064,539,122,0
1241,610,30,0
1230,574,-30,0
899,492,55,0
777,467,98,0
883,523,50,0
964,524,-12,0
945,456,22,0
904,437,58,0
877,556,21,0
875,657,12,0
839,668,37,0
741,687,49,0
639,673,40,0
592,609,20,0
567,612,53,0
511,597,135,0
604,555,152,0
726,540,178,0
726,540,178,0
679,469,243,0
819,451,239,0
908,423,187,0
974,373,142,0
1038,417,155,0
957,435,158,0
862,431,140,0
846,431,135,0
822,438,121,0
803,468,159,0
759,495,190,0
745,515,241,0
776,511,293,0
836,483,299,0
900,450,206,0
839,439,176,0
1010,494,168,0
1281,620,104,0
879,451,123,0
879,451,123,0
750,528,119,0
762,515,18,0
978,579,-9,0
1058,571,-14,0
970,458,-22,0
912,413,-16,0
913,527,16,0
927,618,5,0
861,669,53,0
767,703,100,0
650,687,121,0
511,613,172,0
400,584,211,0
319,590,245,0
419,565,195,0
584,568,189,0
636,547,229,0
632,469,239,0
992,445,195,0
992,445,195,0
1118,401,120,0
1191,428,106,0
1056,449,135,0
906,400,114,0
860,397,57,0
870,426,28,0
819,444,36,0
753,472,70,0
725,508,114,0
771,530,167,0
852,525,253,0
908,465,291,0
962,352,220,0
873,305,161,0
1064,439,192,0
1284,644,182,0
1134,563,110,0
855,403,123,0
949,487,12,0
949,487,12,0
949,487,12,0
1064,503,-13,0
999,492,-59,0
943,502,-59,0
935,621,-37,0
945,660,-59,0
949,608,-39,0
878,543,31,0
780,497,152,0
636,456,207,0
543,424,251,0
471,360,345,0
518,305,379,0
665,369,392,0
751,399,353,0
721,344,318,0
862,404,343,0
1151,554,280,0
1230,552,126,0
1135,486,99,0
978,400,113,0
885,376,76,0
871,426,43,0
848,447,11,0
766,422,22,0
698,418,58,0
669,458,93,0
694,479,163,0
802,516,243,0
930,468,220,0
907,362,119,0
1041,468,155,0
1306,651,153,0
1161,587,65,0
900,450,79,0
703,458,100,0
730,467,30,0
984,518,7,0
1096,532,-45,0
975,413,-72,0
902,376,-56,0
909,454,-46,0
931,476,-70,0
906,503,-74,0
838,550,-49,0
715,581,-57,0
592,563,-67,0
578,541,-44,0
573,553,38,0
687,548,129,0
871,531,83,0
891,526,85,0
753,450,210,0
798,446,245,0
965,452,155,0
1043,446,74,0
1031,498,128,0
976,486,123,0
878,421,79,0
816,388,50,0
