AccX [mg],AccY,AccZ,Ground Truth
-781,746,-623,-1
-766,781,-535,-1
-690,730,-475,-1
-648,635,-470,-1
-613,624,-466,-1
-593,618,-426,-1
-606,701,-348,-1
-632,697,-292,-1
-664,597,-258,-1
-680,549,-258,-1
-688,508,-236,-1
-694,479,-250,-1
-682,504,-239,-1
-688,604,-266,-1
-660,801,-458,-1
-460,839,-560,-1
-312,1034,-484,-1
-420,1092,-329,-1
-599,877,-341,-1
-682,815,-332,-1
-557,660,-257,-1
-480,573,-238,-1
-471,601,-243,-1
-514,679,-241,-1
-567,824,-196,-1
-556,974,-92,-1
-495,955,-51,-1
-423,816,-10,-1
-396,766,27,-1
-415,771,54,-1
-473,795,52,-1
-539,895,63,-1
-646,940,61,-1
-727,966,45,-1
-764,974,-124,-1
-776,815,-428,-1
-690,686,-500,-1
-563,903,-135,-1
-523,945,-91,-1
-412,850,-125,-1
-297,670,-53,-1
-289,553,-48,-1
-330,573,-51,-1
-404,605,-38,-1
-484,778,-35,-1
-561,921,-53,-1
-619,967,-124,-1
-621,982,-126,-1
-631,1022,-15,-1
-622,1082,26,-1
-635,905,-200,-1
-581,752,-363,-1
-393,877,-253,-1
-368,936,-159,-1
-522,915,-130,-1
-589,837,-121,-1
-449,727,-37,-1
-288,646,25,-1
-252,675,76,-1
-328,643,48,-1
-415,756,-27,-1
-466,855,-30,-1
-533,1081,6,-1
-606,1197,53,-1
-649,1239,5,-1
-709,1036,-301,-1
-806,630,-352,-1
-846,795,-178,-1
-722,852,-102,-1
-475,722,-108,-1
-359,542,-34,-1
-360,422,-36,-1
-369,408,-30,-1
-442,625,-26,-1
-595,853,-79,-1
-643,903,-45,-1
-661,982,-56,-1
-596,945,-57,-1
-577,958,37,-1
-587,976,99,-1
-653,928,-254,-1
-553,756,-431,-1
-376,1019,-275,-1
-386,1048,-178,-1
-522,883,-129,-1
-528,823,-90,-1
-374,694,-50,-1
-259,642,-48,-1
-269,644,-5,-1
-351,715,2,-1
-446,775,-50,-1
-504,861,-98,-1
-580,992,-126,-1
-614,1100,-124,-1
-684,1226,-322,-1
-812,961,-471,-1
-914,881,-284,-1
-819,802,-327,-1
-591,600,-211,-1
-359,662,-188,-1
-519,322,20,-1
-469,404,3,-1
-425,284,-11,-1
-437,643,-97,-1
-750,1052,-106,-1
-759,840,149,-1
-659,835,-51,-1
-678,867,-31,-1
-713,966,-107,-1
-850,1118,-313,-1
-408,986,-279,-1
-429,871,-293,-1
-489,764,-188,-1
-467,641,-123,-1
-398,536,-98,-1
-330,622,-98,-1
-374,566,-58,-1
-458,713,-65,-1
-546,786,-87,-1
-610,907,-135,-1
-672,944,-205,-1
-657,1019,-102,-1
-636,1062,-85,-1
-842,966,-364,-1
-966,567,-441,-1
-816,796,-219,-1
-615,768,-127,-1
-524,590,-102,-1
-493,497,-80,-1
-489,409,-68,-1
-474,447,-40,-1
-511,594,-20,-1
-640,732,-80,-1
-704,730,-93,-1
-736,912,-79,-1
-736,965,-60,-1
-766,1006,-14,-1
-775,1004,-378,-1
-584,753,-473,-1
-372,946,-219,-1
-451,978,-161,-1
-558,778,-165,-1
-505,671,-118,-1
-428,524,-52,-1
-359,584,-75,-1
-402,649,-59,-1
-459,702,-67,-1
-524,779,-69,-1
-603,853,-128,-1
-652,912,-153,-1
-704,1070,-10,-1
-873,1177,-299,-1
-859,959,-408,-1
-843,805,-252,-1
-749,714,-268,-1
-590,569,-154,-1
-447,512,-108,-1
-370,444,-83,-1
-408,473,-126,-1
-481,490,-103,-1
-500,621,-58,-1
-616,714,-30,-1
-692,817,-48,-1
-757,899,-199,-1
-730,910,-130,-1
-847,1223,-484,-1
-674,823,-755,-1
-491,1199,-285,-1
-635,1233,-145,-1
-653,753,-192,-1
-466,517,-110,-1
-372,358,-4,-1
-243,336,-47,-1
-325,394,-69,-1
-436,621,-51,-1
-580,757,-110,-1
-821,929,-191,-1
-794,1024,-157,-1
-846,1156,-128,-1
-914,1089,-509,-1
-819,654,-521,-1
-780,923,-313,-1
-706,697,-281,-1
-518,551,-209,-1
-404,443,-154,-1
-343,405,-124,-1
-376,381,-142,-1
-442,493,-150,-1
-533,710,-159,-1
-689,853,-203,-1
-782,979,-244,-1
-786,956,-275,-1
-850,1048,-429,-1
-785,786,-727,-1
-492,926,-581,-1
-536,1110,-435,-1
-611,900,-316,-1
-516,650,-228,-1
-337,337,-73,-1
-272,243,-30,-1
-223,391,-22,-1
-347,629,-113,-1
