AccX [mg],AccY,AccZ,Ground Truth
834,354,30,0
747,338,-54,0
754,387,-50,0
786,464,29,0
807,428,32,0
905,296,85,0
855,173,138,0
858,226,147,0
878,308,139,0
870,370,141,0
844,425,168,0
934,457,195,0
1114,458,156,0
1128,449,30,0
1113,388,-69,0
929,310,-25,0
773,326,24,0
759,483,-14,0
859,408,-70,0
916,342,-102,0
889,332,-105,0
871,369,-97,0
841,380,-104,0
830,384,-108,0
838,403,-106,0
852,406,-112,0
868,402,-119,0
884,412,-96,0
914,422,-84,0
929,416,-89,0
939,445,-70,0
950,561,-72,0
961,653,-95,0
992,1037,-182,0
1146,718,-165,0
1033,497,-161,0
818,574,-73,0
658,602,57,0
541,388,14,0
515,392,-125,0
655,1086,91,0
630,449,239,0
536,738,-143,0
566,387,-239,0
685,359,-31,0
875,522,425,0
745,560,215,0
698,846,-97,0
666,831,-108,0
578,642,14,0
496,586,-79,0
563,667,-156,0
731,1078,-170,0
724,1095,-195,0
695,720,27,0
742,416,304,0
645,391,149,0
575,690,-185,0
566,954,-35,0
451,698,-182,0
578,723,-207,0
587,894,-239,0
558,645,-299,0
632,541,-111,0
598,587,-207,0
598,818,-219,0
580,1007,-10,0
506,833,-89,0
489,727,-174,0
535,760,-200,0
581,891,-180,0
640,773,-148,0
689,711,-56,0
781,616,-4,0
978,434,-33,0
928,553,-32,0
872,676,25,0
871,624,44,0
870,552,-28,0
863,504,-27,0
893,500,-3,0
924,428,1,0
888,352,-3,0
793,341,46,0
719,347,80,0
719,345,85,0
744,366,97,0
734,415,140,0
711,416,169,0
761,494,204,0
863,695,330,0
959,838,401,0
1025,628,253,0
959,432,74,0
1069,360,-71,0
1031,442,-97,0
854,426,-16,0
784,389,19,0
830,380,-21,0
878,363,-61,0
830,351,-89,0
734,371,-70,0
705,441,-33,0
762,521,-15,0
834,513,-13,0
901,512,-19,0
930,527,-25,0
932,543,0,0
908,550,46,0
889,530,74,0
1069,476,-24,0
1107,487,-54,0
986,542,93,0
965,561,153,0
841,442,66,0
735,314,53,0
770,351,75,0
834,363,28,0
868,375,36,0
841,374,69,0
781,325,59,0
785,312,63,0
789,314,64,0
775,322,86,0
790,337,109,0
788,356,122,0
776,378,156,0
833,404,179,0
882,400,171,0
908,382,126,0
1177,415,56,0
1144,471,-2,0
1105,441,-57,0
939,484,-8,0
744,492,18,0
701,463,7,0
823,436,14,0
972,418,-13,0
959,396,-55,0
909,441,-29,0
896,460,-30,0
897,444,-49,0
912,426,-47,0
919,471,-51,0
905,470,-44,0
892,453,-40,0
878,463,-22,0
855,467,22,0
896,427,31,0
