AccX [mg],AccY,AccZ,Ground Truth
783,784,145,0
850,728,238,0
974,630,258,0
1075,601,216,0
1152,577,203,0
1181,623,231,0
1328,611,240,0
1247,494,186,0
1183,434,141,0
1217,379,73,0
1146,351,55,0
1026,295,21,0
895,250,7,0
826,263,27,0
643,194,6,0
643,194,6,0
643,194,6,0
692,186,-3,0
716,229,28,0
677,314,102,0
805,355,107,0
1031,415,146,0
1364,468,207,0
1392,696,375,0
1263,855,450,0
1012,774,340,0
1014,266,298,0
987,46,313,0
844,225,253,0
725,500,207,0
682,650,271,0
700,613,320,0
731,479,330,0
903,380,294,0
1209,414,176,0
1209,414,176,0
1179,473,195,0
1031,470,196,0
888,455,155,0
914,428,107,0
968,398,75,0
992,353,78,0
859,307,89,0
748,294,101,0
709,300,116,0
713,291,111,0
716,280,116,0
760,289,131,0
851,307,132,0
884,304,143,0
970,342,165,0
1099,398,195,0
1251,512,227,0
770,560,382,0
770,560,382,0
709,504,392,0
905,367,248,0
1002,296,185,0
822,290,221,0
633,402,255,0
557,509,246,0
637,559,240,0
737,479,226,0
808,393,213,0
898,393,220,0
944,466,219,0
1104,545,222,0
1214,507,205,0
1201,491,208,0
1050,464,226,0
1000,483,197,0
982,430,128,0
1033,365,81,0
827,311,69,0
827,311,69,0
721,304,61,0
696,309,81,0
687,284,83,0
688,249,63,0
757,214,59,0
851,214,61,0
965,276,86,0
1125,357,108,0
1144,434,169,0
1269,528,257,0
1119,578,415,0
1006,496,404,0
984,309,277,0
986,86,157,0
811,98,107,0
676,200,112,0
579,418,113,0
534,533,128,0
580,494,151,0
580,494,151,0
810,516,185,0
1058,592,264,0
1157,681,319,0
1212,686,301,0
1258,545,241,0
1207,313,254,0
1093,293,224,0
1051,359,166,0
1131,425,164,0
1009,459,184,0
881,396,124,0
744,318,71,0
694,314,63,0
728,333,90,0
780,297,114,0
850,231,112,0
916,180,144,0
1046,229,175,0
1046,229,175,0
1004,287,168,0
989,381,258,0
955,396,311,0
1085,403,298,0
1205,375,193,0
977,319,117,0
771,320,172,0
756,415,170,0
758,519,92,0
760,572,104,0
773,554,166,0
963,575,215,0
1102,618,216,0
1179,720,237,0
1202,749,259,0
1195,648,256,0
1065,532,283,0
1167,467,257,0
1360,432,143,0
1360,432,143,0
1179,341,142,0
994,285,86,0
875,290,47,0
800,305,43,0
723,255,35,0
687,210,37,0
700,203,43,0
751,237,75,0
819,260,118,0
965,274,116,0
1005,286,75,0
1110,400,130,0
1234,590,285,0
1342,669,318,0
1289,577,162,0
1014,397,184,0
821,144,231,0
691,590,119,0
691,590,119,0
691,590,119,0
604,639,186,0
728,639,253,0
1007,638,265,0
1119,663,241,0
1209,643,258,0
1242,551,254,0
1383,495,218,0
1210,437,197,0
1159,449,190,0
1123,419,107,0
1094,398,59,0
1006,357,47,0
858,275,12,0
727,241,18,0
698,273,44,0
655,259,43,0
694,242,46,0
788,228,61,0
908,228,76,0
946,267,149,0
982,303,194,0
927,336,210,0
1057,438,289,0
1129,529,436,0
1146,504,406,0
1106,462,305,0
1006,359,305,0
859,237,283,0
785,310,247,0
719,437,198,0
665,559,206,0
621,589,279,0
709,545,325,0
931,541,342,0
1088,521,308,0
1116,528,328,0
1257,456,316,0
1199,459,300,0
1105,466,320,0
1068,441,284,0
1080,400,175,0
1157,352,104,0
1068,305,119,0
836,288,120,0
641,316,119,0
537,373,142,0
566,420,163,0
596,258,216,0
703,118,232,0
918,113,257,0
977,129,289,0
925,228,298,0
1033,300,266,0
1029,359,180,0
1202,494,192,0
1076,584,363,0
964,581,332,0
982,578,267,0
970,414,166,0
843,295,159,0
747,328,200,0
681,432,186,0
647,530,171,0
608,568,233,0
708,573,310,0
989,605,338,0
1249,578,285,0
1435,512,274,0
1278,402,300,0
1194,436,305,0
1074,465,275,0
1060,479,201,0
994,417,132,0
1008,361,88,0
945,320,78,0
814,300,48,0
694,274,46,0
688,318,71,0
737,318,108,0
773,304,97,0
884,254,107,0
936,216,142,0
1037,211,140,0
984,232,188,0
1014,315,165,0
887,442,261,0
908,538,360,0
1040,523,382,0
1075,424,328,0
924,276,264,0
810,246,267,0
787,356,256,0
783,541,253,0
698,613,292,0
759,623,319,0
958,594,296,0
1077,598,249,0
1295,636,271,0
1284,639,274,0
1234,598,246,0
1105,551,260,0
1135,507,200,0
1181,430,126,0
1208,345,95,0
1179,290,100,0
1024,243,67,0
896,230,41,0
787,208,62,0
675,161,52,0
635,196,65,0
701,230,61,0
729,216,81,0
774,202,78,0
902,217,65,0
1004,319,83,0
1177,486,179,0
1346,692,384,0
1390,694,411,0
1225,556,282,0
1011,261,332,0
856,21,350,0
786,179,281,0
716,472,202,0
646,672,246,0
623,758,299,0
738,685,307,0
994,667,304,0
1091,611,264,0
1298,643,235,0
1276,364,222,0
1170,376,236,0
1222,391,154,0
1157,417,75,0
1107,390,56,0
902,342,59,0
697,290,24,0
571,279,46,0
530,255,101,0
563,242,116,0
665,241,69,0
834,258,92,0
961,262,151,0
1112,277,126,0
1227,304,148,0
1397,482,233,0
1212,598,378,0
1013,596,416,0
970,503,321,0
1042,312,206,0
874,159,193,0
749,193,191,0
665,367,129,0
589,536,74,0
603,608,79,0
747,604,116,0
977,572,140,0
1029,568,165,0
1187,629,231,0
1234,639,237,0
1344,595,223,0
1174,434,223,0
1169,370,190,0
1194,384,157,0
1151,329,147,0
946,338,136,0
791,295,113,0
718,306,68,0
699,293,80,0
669,245,90,0
692,231,95,0
850,257,102,0
898,242,112,0
960,257,116,0
1059,277,127,0
1160,342,38,0
1142,511,49,0
946,714,175,0
842,802,192,0
872,696,130,0
838,490,124,0
759,313,204,0
671,253,202,0
635,375,191,0
660,534,246,0
806,618,248,0
1089,666,262,0
1163,675,306,0
1277,760,380,0
1286,737,334,0
1263,592,165,0
983,403,65,0
974,323,-25,0
994,381,-39,0
1036,516,-10,0
1000,484,-40,0
842,343,-111,0
703,288,-92,0
646,294,-33,0
654,289,0,0
731,256,-10,0
813,222,-9,0
793,234,52,0
869,304,81,0
990,358,43,0
1300,544,39,0
1265,861,202,0
1075,1062,378,0
906,979,330,0
974,578,231,0
1045,85,257,0
858,-31,268,0
684,236,223,0
572,560,194,0
565,763,249,0
640,705,277,0
808,536,255,0
1023,365,193,0
1072,318,152,0
1195,453,180,0
1134,568,201,0
1090,615,161,0
1022,530,190,0
935,434,158,0
925,386,112,0
994,365,103,0
930,328,101,0
787,305,104,0
704,313,140,0
644,322,141,0
627,306,126,0
688,260,103,0
824,252,123,0
959,289,170,0
1031,320,202,0
1157,326,238,0
1041,338,238,0
981,407,291,0
922,489,403,0
959,506,380,0
1053,404,275,0
905,213,232,0
681,193,234,0
624,266,189,0
640,358,105,0
726,441,73,0
806,476,106,0
813,475,133,0
861,547,198,0
1018,680,266,0
1322,777,252,0
1186,747,243,0
1118,522,305,0
1062,359,360,0
1002,381,286,0
968,414,202,0
1022,425,167,0
937,400,128,0
816,312,90,0
720,302,78,0
693,340,44,0
780,360,0,0
988,339,-1,0
1112,258,-11,0
960,200,8,0
965,268,51,0
996,356,85,0
920,456,153,0
