AccX [mg],AccY,AccZ,Ground Truth
752,485,174,0
711,486,207,0
705,465,222,0
802,488,242,0
894,501,226,0
871,490,216,0
795,475,211,0
1012,499,184,0
1318,529,124,0
1177,450,40,0
1005,434,86,0
821,482,59,0
686,436,13,0
729,387,1,0
959,480,-19,0
1065,572,-63,0
1019,466,-86,0
969,363,-97,0
937,455,-26,0
903,573,-5,0
853,668,66,0
767,707,134,0
668,713,232,0
509,654,273,0
401,572,288,0
392,582,315,0
463,580,315,0
636,577,221,0
702,592,180,0
676,493,209,0
844,430,176,0
959,453,139,0
992,426,85,0
1020,467,76,0
1067,539,68,0
976,472,60,0
867,407,97,0
839,371,190,0
906,261,211,0
791,191,-4,0
673,500,-37,0
696,772,79,0
753,783,-11,0
772,701,-141,0
830,542,-191,0
803,609,-175,0
904,649,-153,0
1127,518,-171,0
1236,489,-174,0
1152,549,-103,0
838,459,-80,0
721,424,-99,0
891,455,-143,0
999,432,-173,0
920,426,-152,0
819,406,-228,0
818,545,-286,0
831,588,-290,0
789,464,-298,0
730,419,-294,0
694,448,-312,0
639,416,-331,0
578,449,-280,0
621,530,-220,0
911,647,-258,0
919,733,-313,0
643,638,-38,0
772,557,116,0
967,444,11,0
981,219,40,0
977,260,185,0
1016,447,169,0
924,494,92,0
812,461,81,0
756,421,84,0
768,415,90,0
745,460,128,0
719,481,190,0
686,508,235,0
721,508,272,0
862,445,219,0
935,401,141,0
1005,429,135,0
1122,520,118,0
1124,534,25,0
1138,483,35,0
917,507,102,0
692,462,113,0
789,440,49,0
974,487,5,0
948,455,-9,0
822,358,8,0
792,363,40,0
818,410,26,0
841,366,14,0
802,335,29,0
800,350,23,0
892,401,30,0
1057,423,66,0
1321,446,-6,0
1074,484,86,0
820,445,270,0
813,378,208,0
825,314,101,0
842,361,129,0
886,427,167,0
777,379,159,0
719,332,131,0
744,368,78,0
789,399,66,0
791,435,111,0
765,442,137,0
777,459,154,0
839,455,173,0
922,440,178,0
935,363,116,0
944,317,84,0
1118,361,29,0
1241,507,-40,0
1086,564,-38,0
770,477,86,0
719,436,184,0
886,390,96,0
1041,301,2,0
976,236,19,0
858,154,68,0
849,69,40,0
910,58,-92,0
942,130,-144,0
908,234,-160,0
885,345,-156,0
857,622,-208,0
660,1069,-477,0
874,629,-680,0
1093,52,-432,0
1130,-13,-220,0
1208,363,-223,0
1082,383,-78,0
995,9,22,0
1062,-140,-18,0
978,-223,-229,0
955,44,-294,0
1060,-1,-210,0
1008,-62,-168,0
917,104,-156,0
949,167,-76,0
922,168,-66,0
854,217,-70,0
830,323,-49,0
819,370,4,0
852,355,12,0
913,391,-1,0
959,381,-43,0
966,372,-27,0
1132,436,-23,0
1217,549,-85,0
970,378,-172,0
732,372,-73,0
690,488,-83,0
899,616,-209,0
1060,629,-258,0
1045,528,-266,0
1006,429,-221,0
987,455,-165,0
977,479,-167,0
943,416,-159,0
865,399,-122,0
765,438,-157,0
637,411,-164,0
513,365,-46,0
454,386,50,0
517,471,222,0
830,557,288,0
1168,559,224,0
1164,513,369,0
1089,422,470,0
1171,327,342,0
1155,270,190,0
1053,309,137,0
904,444,100,0
790,472,21,0
716,427,-37,0
673,418,-133,0
657,432,-137,0
735,519,-82,0
774,527,53,0
786,595,236,0
845,582,440,0
956,460,372,0
999,422,324,0
1203,553,359,0
1211,470,212,0
942,385,15,0
787,503,43,0
714,598,-8,0
900,524,-93,0
1022,486,-202,0
916,433,-186,0
731,327,-247,0
775,429,-208,0
799,568,-244,0
828,601,-222,0
849,567,-181,0
803,519,-159,0
764,533,-126,0
743,563,-85,0
738,587,35,0
998,581,51,0
959,671,144,0
666,374,132,0
714,273,207,0
954,402,153,0
973,466,86,0
940,537,159,0
842,513,100,0
795,396,28,0
819,386,43,0
811,453,60,0
783,501,97,0
765,496,107,0
849,498,216,0
917,361,239,0
830,429,239,0
795,559,200,0
1117,659,82,0
1242,686,40,0
957,475,8,0
826,494,-19,0
833,528,-16,0
905,476,-75,0
1123,523,-157,0
1124,505,-142,0
927,357,-77,0
862,361,-43,0
932,475,-7,0
863,535,40,0
733,600,114,0
654,667,141,0
582,639,159,0
555,663,279,0
547,696,459,0
522,567,444,0
586,612,406,0
785,597,298,0
793,523,293,0
696,547,410,0
648,470,355,0
678,350,228,0
780,350,147,0
770,414,149,0
749,445,181,0
770,415,151,0
864,426,119,0
948,506,142,0
981,610,203,0
993,627,192,0
912,640,224,0
904,656,266,0
939,624,227,0
1148,640,165,0
1217,711,151,0
806,597,186,0
735,555,153,0
837,624,35,0
988,650,-6,0
1075,581,-108,0
942,554,12,0
939,723,-4,0
1047,597,-94,0
1001,583,-7,0
866,464,71,0
726,451,155,0
632,453,236,0
616,442,278,0
671,530,297,0
877,473,216,0
1077,630,32,0
928,1056,245,0
902,834,231,0
818,508,126,0
663,361,102,0
463,383,130,0
422,430,86,0
508,435,1,0
558,563,-20,0
615,835,-62,0
675,839,-123,0
854,724,-68,0
802,747,-105,0
805,539,-94,0
1035,530,-132,0
1103,722,-90,0
852,518,93,0
845,740,170,0
1119,735,-75,0
994,674,-139,0
648,650,-12,0
570,584,89,0
675,645,-82,0
788,714,-163,0
785,708,-147,0
800,720,-206,0
743,780,-211,0
647,764,-226,0
624,742,-185,0
671,708,-159,0
764,690,-156,0
967,610,-53,0
1197,557,-83,0
1111,652,12,0
885,568,227,0
797,484,244,0
829,350,130,0
900,162,55,0
840,143,42,0
664,216,17,0
555,300,18,0
560,351,5,0
676,427,-42,0
835,471,-26,0
931,498,40,0
973,540,117,0
1073,531,158,0
1055,438,129,0
1192,498,169,0
1216,682,215,0
1015,632,125,0
882,460,81,0
794,473,62,0
895,567,34,0
999,608,11,0
926,546,-56,0
838,559,-82,0
866,566,-128,0
940,571,-161,0
934,636,-135,0
912,673,-132,0
839,701,-166,0
729,717,-116,0
585,646,-27,0
434,644,51,0
491,641,161,0
672,605,245,0
748,498,363,0
699,387,566,0
753,326,690,0
896,89,509,0
962,85,386,0
947,249,275,0
903,410,175,0
859,464,67,0
871,494,-51,0
909,505,-127,0
929,485,-142,0
905,449,-90,0
906,392,-56,0
955,453,-26,0
994,579,72,0
948,550,70,0
1122,537,119,0
1314,745,160,0
1035,644,217,0
663,472,285,0
682,573,259,0
957,568,195,0
1115,523,147,0
1044,496,104,0
1006,517,107,0
1052,512,109,0
1132,437,112,0
1149,545,137,0
1068,586,179,0
923,453,195,0
770,381,187,0
646,340,159,0
594,333,203,0
590,334,222,0
766,377,162,0
898,411,201,0
775,385,296,0
891,500,349,0
1149,478,275,0
1123,437,172,0
971,500,142,0
894,561,114,0
841,471,62,0
836,440,48,0
826,456,70,0
805,493,70,0
767,538,154,0
727,534,237,0
783,563,327,0
943,525,295,0
1008,510,236,0
1141,597,240,0
1128,576,185,0
977,491,120,0
965,515,95,0
985,504,33,0
1048,511,12,0
1059,419,-1,0
1053,521,-10,0
984,453,-99,0
1089,678,-59,0
1127,808,-69,0
1116,632,50,0
884,287,214,0
703,204,402,0
521,249,466,0
437,146,503,0
436,104,503,0
522,46,455,0
703,57,341,0
720,147,362,0
730,139,356,0
919,369,320,0
1041,387,319,0
1142,338,206,0
1159,592,226,0
1050,456,304,0
948,377,274,0
929,415,241,0
929,351,232,0
915,344,194,0
870,381,230,0
806,419,264,0
868,553,334,0
928,613,388,0
1157,595,309,0
1336,570,290,0
1110,473,229,0
930,450,205,0
901,504,130,0
979,501,50,0
1054,469,29,0
1060,454,23,0
997,537,17,0
990,522,-52,0
976,587,-73,0
923,596,-51,0
843,564,-33,0
755,566,-15,0
713,477,-22,0
627,430,-15,0
588,430,70,0
722,402,124,0
834,420,217,0
775,400,441,0
865,275,474,0
1014,87,385,0
1045,1,325,0
1018,170,185,0
982,390,146,0
902,452,77,0
895,502,51,0
910,509,79,0
955,537,120,0
948,484,162,0
929,498,153,0
916,659,249,0
936,678,319,0
938,561,265,0
1052,541,255,0
1328,669,241,0
1121,553,175,0
852,429,123,0
952,452,41,0
1233,488,-30,0
1367,455,-100,0
1298,401,-151,0
1169,401,-155,0
1113,431,-140,0
1102,449,-154,0
1054,424,-136,0
937,389,-77,0
790,430,-15,0
667,394,30,0
542,319,134,0
507,292,245,0
493,288,364,0
594,370,467,0
825,270,486,0
885,232,531,0
902,178,583,0
1135,236,469,0
1149,301,297,0
1197,351,177,0
1148,502,114,0
1029,548,63,0
921,571,45,0
897,519,40,0
884,455,47,0
820,492,27,0
734,505,44,0
723,532,81,0
772,551,146,0
891,548,209,0
1013,475,210,0
1278,556,214,0
1095,542,272,0
909,470,246,0
853,468,180,0
832,447,81,0
940,535,67,0
1022,526,31,0
974,463,14,0
916,534,56,0
928,576,24,0
922,641,34,0
864,602,55,0
763,615,84,0
697,581,93,0
633,561,100,0
587,510,96,0
544,509,154,0
625,433,176,0
872,477,164,0
866,354,238,0
772,499,333,0
913,485,321,0
1005,380,200,0
1019,368,158,0
979,434,173,0
885,437,129,0
825,416,50,0
829,414,77,0
814,385,98,0
791,432,122,0
734,426,163,0
740,469,208,0
857,539,219,0
925,480,182,0
1307,615,156,0
1369,765,133,0
930,552,139,0
763,516,154,0
777,445,106,0
946,478,90,0
1057,464,25,0
965,352,102,0
911,463,109,0
939,467,98,0
946,473,94,0
895,481,119,0
842,444,112,0
808,427,95,0
777,409,92,0
780,389,107,0
897,444,175,0
1005,435,212,0
880,399,267,0
772,417,363,0
818,360,327,0
924,370,213,0
952,415,229,0
865,445,240,0
764,442,216,0
