AccX [mg],AccY,AccZ,Ground Truth
28,412,1276,0
-10,136,981,0
119,384,827,0
519,237,1214,0
323,194,940,0
362,197,1057,0
301,101,957,0
242,94,862,0
178,17,859,0
170,-9,890,0
198,-80,863,0
179,-78,915,0
187,-143,938,0
185,-139,987,0
136,-174,926,0
136,-174,926,0
136,-174,926,0
85,-216,862,0
71,-189,820,0
144,-150,747,0
234,-161,649,0
330,177,724,0
440,331,789,0
608,135,1130,0
667,174,1291,0
561,197,1118,0
375,410,963,0
237,359,830,0
331,501,851,0
419,562,800,0
388,435,590,0
500,386,460,0
610,427,490,0
865,445,446,0
865,445,446,0
943,371,435,0
974,163,441,0
995,64,424,0
998,62,403,0
1042,135,444,0
1118,249,489,0
1201,313,520,0
1284,267,415,0
1587,191,188,0
1636,319,301,0
1284,297,326,0
949,219,212,0
937,214,120,0
863,254,78,0
655,222,122,0
499,166,86,0
447,198,170,0
463,230,128,0
732,290,261,0
732,290,261,0
772,281,288,0
836,304,376,0
860,246,311,0
849,234,283,0
844,290,323,0
844,350,340,0
827,375,388,0
851,395,392,0
871,418,402,0
847,369,391,0
850,357,326,0
893,365,278,0
962,337,221,0
1102,380,220,0
1385,408,322,0
1814,340,478,0
1682,127,444,0
1344,-96,287,0
962,276,86,0
962,276,86,0
680,486,256,0
600,461,190,0
481,312,-31,0
444,333,29,0
508,338,143,0
632,332,159,0
803,298,187,0
875,220,209,0
968,185,211,0
930,209,244,0
869,263,383,0
870,193,395,0
1217,97,40,0
1031,286,175,0
921,495,579,0
868,431,735,0
875,326,648,0
1027,27,242,0
1027,27,242,0
998,120,278,0
874,276,299,0
828,323,346,0
822,332,267,0
803,369,301,0
694,321,297,0
687,268,334,0
696,231,392,0
646,241,413,0
701,265,373,0
1172,352,309,0
1339,346,273,0
1201,282,123,0
1111,298,190,0
732,410,227,0
642,415,221,0
744,396,159,0
847,392,126,0
859,333,23,0
859,333,23,0
914,326,20,0
976,322,46,0
1030,308,183,0
1084,242,187,0
1069,270,209,0
1043,345,287,0
1054,366,368,0
1176,174,175,0
1302,145,2,0
1083,330,195,0
870,527,411,0
605,212,392,0
573,154,109,0
784,255,96,0
816,329,152,0
719,330,139,0
735,269,143,0
778,257,166,0
802,311,247,0
802,311,247,0
828,233,273,0
886,266,304,0
837,315,392,0
791,273,400,0
793,234,304,0
1113,328,251,0
1273,482,282,0
1368,406,139,0
1219,413,178,0
789,357,169,0
664,357,93,0
826,440,51,0
875,467,56,0
882,427,53,0
948,378,102,0
981,439,223,0
916,520,210,0
733,387,310,0
733,387,310,0
733,387,310,0
742,377,293,0
850,390,332,0
1082,328,276,0
1185,216,52,0
949,280,94,0
821,438,289,0
688,399,344,0
792,271,274,0
852,213,152,0
892,233,162,0
855,296,247,0
851,319,277,0
882,369,283,0
891,404,253,0
843,392,300,0
811,350,299,0
818,382,294,0
801,341,215,0
894,352,139,0
976,468,228,0
1580,501,238,0
1330,543,249,0
841,291,185,0
725,247,199,0
878,413,95,0
1027,408,91,0
967,283,111,0
904,283,97,0
865,315,51,0
890,285,57,0
918,264,51,0
898,262,58,0
937,250,67,0
1024,269,86,0
1112,304,165,0
1427,237,-33,0
1249,278,-35,0
941,418,298,0
729,358,341,0
627,314,329,0
695,276,278,0
783,254,217,0
774,257,206,0
862,459,277,0
783,378,350,0
739,230,156,0
784,100,201,0
845,171,226,0
765,236,325,0
847,181,357,0
1311,214,223,0
1501,399,208,0
993,484,269,0
698,340,356,0
797,436,279,0
1070,543,212,0
1092,492,243,0
1068,348,206,0
1109,303,225,0
1086,263,309,0
1047,158,435,0
970,113,567,0
890,138,459,0
790,235,354,0
728,389,442,0
833,292,204,0
938,238,-108,0
945,508,19,0
893,478,42,0
805,478,2,0
786,539,44,0
839,453,-28,0
885,116,-223,0
927,222,88,0
820,603,435,0
873,652,569,0
813,598,593,0
842,497,522,0
784,373,456,0
917,304,287,0
1431,407,156,0
1568,640,159,0
1242,520,197,0
919,440,248,0
762,442,116,0
919,484,-43,0
1061,418,-57,0
1014,341,-50,0
970,303,29,0
1000,292,-25,0
968,310,-38,0
928,280,-8,0
886,252,-26,0
895,308,41,0
1004,323,147,0
1000,267,99,0
1184,144,-70,0
1036,284,140,0
815,457,475,0
833,362,432,0
850,195,258,0
819,174,167,0
847,294,210,0
866,377,176,0
830,391,142,0
829,419,163,0
809,386,182,0
781,403,208,0
827,396,269,0
890,372,279,0
1079,348,199,0
1497,453,141,0
1283,530,202,0
790,393,210,0
645,312,143,0
854,414,44,0
995,449,64,0
908,395,122,0
929,345,116,0
1005,352,121,0
995,331,76,0
927,429,170,0
879,368,190,0
806,313,160,0
745,337,236,0
779,355,277,0
942,305,211,0
1028,259,81,0
977,310,270,0
936,507,292,0
912,363,204,0
897,295,211,0
780,264,197,0
715,293,189,0
700,343,230,0
720,416,253,0
714,434,294,0
754,416,312,0
820,384,313,0
854,324,281,0
1029,299,191,0
1499,409,112,0
1441,504,122,0
1029,411,129,0
733,369,109,0
814,445,15,0
881,470,32,0
814,428,38,0
805,373,45,0
896,417,79,0
934,475,101,0
874,502,163,0
859,470,145,0
837,493,148,0
873,488,163,0
932,439,227,0
977,354,205,0
1247,269,-34,0
935,414,72,0
674,542,344,0
640,380,336,0
721,322,200,0
747,240,107,0
762,281,150,0
793,332,198,0
825,350,219,0
838,397,178,0
845,378,279,0
868,322,298,0
847,381,301,0
808,385,328,0
910,384,261,0
1556,467,151,0
1512,550,160,0
986,435,218,0
736,301,206,0
749,358,52,0
952,479,27,0
958,414,66,0
882,273,39,0
877,281,41,0
884,396,77,0
878,401,92,0
866,335,105,0
862,308,183,0
855,235,228,0
903,200,300,0
1073,129,246,0
1327,110,34,0
1137,200,109,0
925,379,372,0
792,685,477,0
755,227,300,0
858,78,213,0
866,70,355,0
765,108,485,0
734,78,409,0
780,76,325,0
817,195,309,0
773,55,253,0
787,-88,203,0
783,223,115,0
763,392,-9,0
1435,703,-243,0
1367,934,-269,0
945,661,-21,0
709,587,270,0
693,510,45,0
824,462,-54,0
824,409,33,0
846,249,36,0
902,286,28,0
935,406,65,0
928,437,82,0
932,417,75,0
953,383,70,0
952,400,89,0
932,365,104,0
950,344,107,0
961,347,140,0
1122,301,97,0
1120,229,99,0
1038,318,224,0
890,324,266,0
742,277,227,0
724,301,244,0
737,337,270,0
692,263,211,0
662,271,205,0
718,339,232,0
787,370,236,0
810,345,255,0
826,332,263,0
780,344,277,0
762,335,296,0
925,350,264,0
1360,411,183,0
1429,461,188,0
1164,443,269,0
799,414,353,0
671,374,290,0
937,330,165,0
1029,320,162,0
931,335,141,0
923,359,114,0
950,403,100,0
948,416,86,0
912,408,93,0
883,372,158,0
875,342,173,0
901,325,195,0
922,266,213,0
916,125,245,0
1052,74,166,0
933,161,185,0
861,239,300,0
820,236,278,0
864,280,200,0
898,368,178,0
895,423,210,0
890,386,250,0
857,355,233,0
883,413,249,0
904,390,271,0
856,412,254,0
796,422,294,0
726,402,265,0
690,390,253,0
1050,393,147,0
1584,501,68,0
1098,332,27,0
921,339,143,0
792,452,159,0
868,416,102,0
965,402,90,0
907,367,102,0
857,333,80,0
880,347,80,0
898,331,78,0
949,272,84,0
1017,181,122,0
1003,159,39,0
